Packet_Number,Timestamp,Data
182,2026-02-27 00:11:23,101926
183,2026-02-27 00:11:24,101949
184,2026-02-27 00:11:24,101991
185,2026-02-27 00:11:24,102053
186,2026-02-27 00:11:24,102049
187,2026-02-27 00:11:24,102103
188,2026-02-27 00:11:24,102161
189,2026-02-27 00:11:24,102182
190,2026-02-27 00:11:24,102252
191,2026-02-27 00:11:24,102325
192,2026-02-27 00:11:24,102323
193,2026-02-27 00:11:24,102321
194,2026-02-27 00:11:24,102043
195,2026-02-27 00:11:24,101513
196,2026-02-27 00:11:24,101054
197,2026-02-27 00:11:24,100961
198,2026-02-27 00:11:24,101010
199,2026-02-27 00:11:24,101094
200,2026-02-27 00:11:24,101160
201,2026-02-27 00:11:24,101257
202,2026-02-27 00:11:24,101390
203,2026-02-27 00:11:24,101466
204,2026-02-27 00:11:24,101587
205,2026-02-27 00:11:24,101756
206,2026-02-27 00:11:24,101838
207,2026-02-27 00:11:24,101909
208,2026-02-27 00:11:25,101989
209,2026-02-27 00:11:25,102036
210,2026-02-27 00:11:25,102028
211,2026-02-27 00:11:25,102070
212,2026-02-27 00:11:25,102125
213,2026-02-27 00:11:25,102232
214,2026-02-27 00:11:25,102352
215,2026-02-27 00:11:25,102393
216,2026-02-27 00:11:25,102414
217,2026-02-27 00:11:25,102209
218,2026-02-27 00:11:25,101787
219,2026-02-27 00:11:25,101585
220,2026-02-27 00:11:25,101591
221,2026-02-27 00:11:25,101628
222,2026-02-27 00:11:25,101707
223,2026-02-27 00:11:25,101751
224,2026-02-27 00:11:25,101714
225,2026-02-27 00:11:25,101706
226,2026-02-27 00:11:25,101751
227,2026-02-27 00:11:25,101773
228,2026-02-27 00:11:25,101794
229,2026-02-27 00:11:25,101907
230,2026-02-27 00:11:25,101982
231,2026-02-27 00:11:25,102003
232,2026-02-27 00:11:25,102059
233,2026-02-27 00:11:25,102114
234,2026-02-27 00:11:26,102142
235,2026-02-27 00:11:26,102215
236,2026-02-27 00:11:26,102308
237,2026-02-27 00:11:26,102362
238,2026-02-27 00:11:26,102362
239,2026-02-27 00:11:26,102348
240,2026-02-27 00:11:26,102087
241,2026-02-27 00:11:26,101659
242,2026-02-27 00:11:26,101422
243,2026-02-27 00:11:26,101405
244,2026-02-27 00:11:26,101395
245,2026-02-27 00:11:26,101448
246,2026-02-27 00:11:26,101502
247,2026-02-27 00:11:26,101500
248,2026-02-27 00:11:26,101432
249,2026-02-27 00:11:26,101436
250,2026-02-27 00:11:26,101495
251,2026-02-27 00:11:26,101531
252,2026-02-27 00:11:26,101523
253,2026-02-27 00:11:26,101635
254,2026-02-27 00:11:26,101697
255,2026-02-27 00:11:26,101659
256,2026-02-27 00:11:26,101663
257,2026-02-27 00:11:26,101764
258,2026-02-27 00:11:27,101754
259,2026-02-27 00:11:27,101807
260,2026-02-27 00:11:27,101900
261,2026-02-27 00:11:27,101936
262,2026-02-27 00:11:27,101962
263,2026-02-27 00:11:27,101705
264,2026-02-27 00:11:27,101191
265,2026-02-27 00:11:27,100952
266,2026-02-27 00:11:27,100955
267,2026-02-27 00:11:27,100944
268,2026-02-27 00:11:27,100903
269,2026-02-27 00:11:27,100925
270,2026-02-27 00:11:27,100924
271,2026-02-27 00:11:27,100927
272,2026-02-27 00:11:27,100908
273,2026-02-27 00:11:27,100943
274,2026-02-27 00:11:27,101022
275,2026-02-27 00:11:27,101096
276,2026-02-27 00:11:27,101139
277,2026-02-27 00:11:27,101193
278,2026-02-27 00:11:27,101220
279,2026-02-27 00:11:27,101248
280,2026-02-27 00:11:27,101286
281,2026-02-27 00:11:27,101329
282,2026-02-27 00:11:27,101338
283,2026-02-27 00:11:28,101384
284,2026-02-27 00:11:28,101379
285,2026-02-27 00:11:28,101417
286,2026-02-27 00:11:28,101405
287,2026-02-27 00:11:28,101162
288,2026-02-27 00:11:28,100781
289,2026-02-27 00:11:28,100588
290,2026-02-27 00:11:28,100584
291,2026-02-27 00:11:28,100610
292,2026-02-27 00:11:28,100678
293,2026-02-27 00:11:28,100723
294,2026-02-27 00:11:28,100744
295,2026-02-27 00:11:28,100793
296,2026-02-27 00:11:28,100839
297,2026-02-27 00:11:28,100938
298,2026-02-27 00:11:28,100959
299,2026-02-27 00:11:28,101071
300,2026-02-27 00:11:28,101158
301,2026-02-27 00:11:28,101203
302,2026-02-27 00:11:28,101290
303,2026-02-27 00:11:28,101358
304,2026-02-27 00:11:28,101398
305,2026-02-27 00:11:28,101419
306,2026-02-27 00:11:28,101471
307,2026-02-27 00:11:28,101583
308,2026-02-27 00:11:28,101577
309,2026-02-27 00:11:29,101599
310,2026-02-27 00:11:29,101684
311,2026-02-27 00:11:29,101746
312,2026-02-27 00:11:29,101731
313,2026-02-27 00:11:29,101624
314,2026-02-27 00:11:29,101311
315,2026-02-27 00:11:29,100909
316,2026-02-27 00:11:29,100700
317,2026-02-27 00:11:29,100760
318,2026-02-27 00:11:29,100743
319,2026-02-27 00:11:29,100764
320,2026-02-27 00:11:29,100905
321,2026-02-27 00:11:29,100945
322,2026-02-27 00:11:29,100986
323,2026-02-27 00:11:29,101041
324,2026-02-27 00:11:29,101093
325,2026-02-27 00:11:29,101196
326,2026-02-27 00:11:29,101313
327,2026-02-27 00:11:29,101366
328,2026-02-27 00:11:29,101345
329,2026-02-27 00:11:29,101321
330,2026-02-27 00:11:29,101321
331,2026-02-27 00:11:29,101386
332,2026-02-27 00:11:29,101364
333,2026-02-27 00:11:29,101348
334,2026-02-27 00:11:30,101409
335,2026-02-27 00:11:30,101521
336,2026-02-27 00:11:30,101485
337,2026-02-27 00:11:30,101540
338,2026-02-27 00:11:30,101632
339,2026-02-27 00:11:30,101557
340,2026-02-27 00:11:30,101297
341,2026-02-27 00:11:30,100966
342,2026-02-27 00:11:30,100617
343,2026-02-27 00:11:30,100384
344,2026-02-27 00:11:30,100420
345,2026-02-27 00:11:30,100541
346,2026-02-27 00:11:30,100575
347,2026-02-27 00:11:30,100584
348,2026-02-27 00:11:30,100686
349,2026-02-27 00:11:30,100867
350,2026-02-27 00:11:30,100956
351,2026-02-27 00:11:30,101087
352,2026-02-27 00:11:30,101247
353,2026-02-27 00:11:30,101373
354,2026-02-27 00:11:30,101450
355,2026-02-27 00:11:30,101407
356,2026-02-27 00:11:30,101426
357,2026-02-27 00:11:30,101500
358,2026-02-27 00:11:31,101500
359,2026-02-27 00:11:31,101544
360,2026-02-27 00:11:31,101493
361,2026-02-27 00:11:31,101540
362,2026-02-27 00:11:31,101668
363,2026-02-27 00:11:31,101736
364,2026-02-27 00:11:31,101774
365,2026-02-27 00:11:31,101839
366,2026-02-27 00:11:31,101892
367,2026-02-27 00:11:31,101910
368,2026-02-27 00:11:31,101651
369,2026-02-27 00:11:31,101237
370,2026-02-27 00:11:31,100966
371,2026-02-27 00:11:31,100979
372,2026-02-27 00:11:31,101026
373,2026-02-27 00:11:31,100997
374,2026-02-27 00:11:31,101079
375,2026-02-27 00:11:31,101107
376,2026-02-27 00:11:31,101061
377,2026-02-27 00:11:31,101051
378,2026-02-27 00:11:31,101035
379,2026-02-27 00:11:31,101124
380,2026-02-27 00:11:31,101270
381,2026-02-27 00:11:31,101422
382,2026-02-27 00:11:31,101431
383,2026-02-27 00:11:31,101422
384,2026-02-27 00:11:32,101479
385,2026-02-27 00:11:32,101541
386,2026-02-27 00:11:32,101614
387,2026-02-27 00:11:32,101661
388,2026-02-27 00:11:32,101689
389,2026-02-27 00:11:32,101762
390,2026-02-27 00:11:32,101813
391,2026-02-27 00:11:32,101931
392,2026-02-27 00:11:32,102031
393,2026-02-27 00:11:32,102106
394,2026-02-27 00:11:32,102129
395,2026-02-27 00:11:32,101996
396,2026-02-27 00:11:32,101587
397,2026-02-27 00:11:32,101232
398,2026-02-27 00:11:32,101068
399,2026-02-27 00:11:32,101102
400,2026-02-27 00:11:32,101111
401,2026-02-27 00:11:32,101103
402,2026-02-27 00:11:32,101134
403,2026-02-27 00:11:32,101153
404,2026-02-27 00:11:32,101146
405,2026-02-27 00:11:32,101176
406,2026-02-27 00:11:32,101247
407,2026-02-27 00:11:32,101336
408,2026-02-27 00:11:32,101422
409,2026-02-27 00:11:33,101576
410,2026-02-27 00:11:33,101661
411,2026-02-27 00:11:33,101768
412,2026-02-27 00:11:33,101809
413,2026-02-27 00:11:33,101834
414,2026-02-27 00:11:33,101836
415,2026-02-27 00:11:33,101867
416,2026-02-27 00:11:33,101909
417,2026-02-27 00:11:33,101976
418,2026-02-27 00:11:33,102002
419,2026-02-27 00:11:33,102024
420,2026-02-27 00:11:33,102016
421,2026-02-27 00:11:33,101858
422,2026-02-27 00:11:33,101446
423,2026-02-27 00:11:33,101197
424,2026-02-27 00:11:33,101189
425,2026-02-27 00:11:33,101272
426,2026-02-27 00:11:33,101316
427,2026-02-27 00:11:33,101421
428,2026-02-27 00:11:33,101408
429,2026-02-27 00:11:33,101368
430,2026-02-27 00:11:33,101375
431,2026-02-27 00:11:33,101390
432,2026-02-27 00:11:33,101428
433,2026-02-27 00:11:34,101554
434,2026-02-27 00:11:34,101638
435,2026-02-27 00:11:34,101673
436,2026-02-27 00:11:34,101726
437,2026-02-27 00:11:34,101748
438,2026-02-27 00:11:34,101768
439,2026-02-27 00:11:34,101856
440,2026-02-27 00:11:34,101914
441,2026-02-27 00:11:34,101972
442,2026-02-27 00:11:34,102045
443,2026-02-27 00:11:34,102050
444,2026-02-27 00:11:34,102070
445,2026-02-27 00:11:34,102132
446,2026-02-27 00:11:34,101978
447,2026-02-27 00:11:34,101510
448,2026-02-27 00:11:34,101131
449,2026-02-27 00:11:34,100991
450,2026-02-27 00:11:34,100993
451,2026-02-27 00:11:34,101073
452,2026-02-27 00:11:34,101089
453,2026-02-27 00:11:34,101107
454,2026-02-27 00:11:34,101104
455,2026-02-27 00:11:34,101140
456,2026-02-27 00:11:34,101179
457,2026-02-27 00:11:34,101183
458,2026-02-27 00:11:34,101325
459,2026-02-27 00:11:35,101403
460,2026-02-27 00:11:35,101362
461,2026-02-27 00:11:35,101390
462,2026-02-27 00:11:35,101449
463,2026-02-27 00:11:35,101428
464,2026-02-27 00:11:35,101516
465,2026-02-27 00:11:35,101607
466,2026-02-27 00:11:35,101630
467,2026-02-27 00:11:35,101625
468,2026-02-27 00:11:35,101697
469,2026-02-27 00:11:35,101744
470,2026-02-27 00:11:35,101752
471,2026-02-27 00:11:35,101732
472,2026-02-27 00:11:35,101362
473,2026-02-27 00:11:35,100924
474,2026-02-27 00:11:35,100783
475,2026-02-27 00:11:35,100798
476,2026-02-27 00:11:35,100798
477,2026-02-27 00:11:35,100802
478,2026-02-27 00:11:35,100846
479,2026-02-27 00:11:35,100909
480,2026-02-27 00:11:35,100864
481,2026-02-27 00:11:35,100842
482,2026-02-27 00:11:35,100874
483,2026-02-27 00:11:35,100933
484,2026-02-27 00:11:36,100958
485,2026-02-27 00:11:36,100984
486,2026-02-27 00:11:36,101050
487,2026-02-27 00:11:36,101080
488,2026-02-27 00:11:36,101126
489,2026-02-27 00:11:36,101236
490,2026-02-27 00:11:36,101316
491,2026-02-27 00:11:36,101321
492,2026-02-27 00:11:36,101361
493,2026-02-27 00:11:36,101462
494,2026-02-27 00:11:36,101490
495,2026-02-27 00:11:36,101548
496,2026-02-27 00:11:36,101490
497,2026-02-27 00:11:36,101085
498,2026-02-27 00:11:36,100635
499,2026-02-27 00:11:36,100564
500,2026-02-27 00:11:36,100631
501,2026-02-27 00:11:36,100605
502,2026-02-27 00:11:36,100648
503,2026-02-27 00:11:36,100732
504,2026-02-27 00:11:36,100717
505,2026-02-27 00:11:36,100743
506,2026-02-27 00:11:36,100793
507,2026-02-27 00:11:36,100862
508,2026-02-27 00:11:37,100919
509,2026-02-27 00:11:37,101036
510,2026-02-27 00:11:37,101093
511,2026-02-27 00:11:37,101171
512,2026-02-27 00:11:37,101248
513,2026-02-27 00:11:37,101323
514,2026-02-27 00:11:37,101368
515,2026-02-27 00:11:37,101416
516,2026-02-27 00:11:37,101481
517,2026-02-27 00:11:37,101535
518,2026-02-27 00:11:37,101652
519,2026-02-27 00:11:37,101728
520,2026-02-27 00:11:37,101725
521,2026-02-27 00:11:37,101635
522,2026-02-27 00:11:37,101252
523,2026-02-27 00:11:37,100865
524,2026-02-27 00:11:37,100682
525,2026-02-27 00:11:37,100678
526,2026-02-27 00:11:37,100672
527,2026-02-27 00:11:37,100673
528,2026-02-27 00:11:37,100719
529,2026-02-27 00:11:37,100791
530,2026-02-27 00:11:37,100742
531,2026-02-27 00:11:37,100737
532,2026-02-27 00:11:38,100879
533,2026-02-27 00:11:38,100945
534,2026-02-27 00:11:38,100898
535,2026-02-27 00:11:38,100962
536,2026-02-27 00:11:38,101035
537,2026-02-27 00:11:38,101030
538,2026-02-27 00:11:38,101078
539,2026-02-27 00:11:38,101124
540,2026-02-27 00:11:38,101141
541,2026-02-27 00:11:38,101206
542,2026-02-27 00:11:38,101246
543,2026-02-27 00:11:38,101295
544,2026-02-27 00:11:38,101349
545,2026-02-27 00:11:38,101386
546,2026-02-27 00:11:38,101305
547,2026-02-27 00:11:38,100961
548,2026-02-27 00:11:38,100588
549,2026-02-27 00:11:38,100433
550,2026-02-27 00:11:38,100465
551,2026-02-27 00:11:38,100491
552,2026-02-27 00:11:38,100521
553,2026-02-27 00:11:38,100629
554,2026-02-27 00:11:38,100615
555,2026-02-27 00:11:38,100574
556,2026-02-27 00:11:38,100621
557,2026-02-27 00:11:39,100687
558,2026-02-27 00:11:39,100728
559,2026-02-27 00:11:39,100821
560,2026-02-27 00:11:39,100887
561,2026-02-27 00:11:39,100936
562,2026-02-27 00:11:39,101015
563,2026-02-27 00:11:39,101084
564,2026-02-27 00:11:39,101102
565,2026-02-27 00:11:39,101159
566,2026-02-27 00:11:39,101221
567,2026-02-27 00:11:39,101333
568,2026-02-27 00:11:39,101389
569,2026-02-27 00:11:39,101386
570,2026-02-27 00:11:39,101439
571,2026-02-27 00:11:39,101409
572,2026-02-27 00:11:39,101009
573,2026-02-27 00:11:39,100553
574,2026-02-27 00:11:39,100394
575,2026-02-27 00:11:39,100324
576,2026-02-27 00:11:39,100340
577,2026-02-27 00:11:39,100411
578,2026-02-27 00:11:39,100407
579,2026-02-27 00:11:39,100417
580,2026-02-27 00:11:39,100430
581,2026-02-27 00:11:39,100433
582,2026-02-27 00:11:39,100520
583,2026-02-27 00:11:40,100608
584,2026-02-27 00:11:40,100708
585,2026-02-27 00:11:40,100771
586,2026-02-27 00:11:40,100792
587,2026-02-27 00:11:40,100850
588,2026-02-27 00:11:40,100917
589,2026-02-27 00:11:40,100955
590,2026-02-27 00:11:40,101006
591,2026-02-27 00:11:40,101083
592,2026-02-27 00:11:40,101127
593,2026-02-27 00:11:40,101127
594,2026-02-27 00:11:40,101154
595,2026-02-27 00:11:40,101203
596,2026-02-27 00:11:40,101255
597,2026-02-27 00:11:40,101316
598,2026-02-27 00:11:40,101312
599,2026-02-27 00:11:40,101063
600,2026-02-27 00:11:40,100554
601,2026-02-27 00:11:40,100252
602,2026-02-27 00:11:40,100260
603,2026-02-27 00:11:40,100285
604,2026-02-27 00:11:40,100250
605,2026-02-27 00:11:40,100250
606,2026-02-27 00:11:40,100285
607,2026-02-27 00:11:40,100286
608,2026-02-27 00:11:40,100263
609,2026-02-27 00:11:41,100339
610,2026-02-27 00:11:41,100406
611,2026-02-27 00:11:41,100434
612,2026-02-27 00:11:41,100430
613,2026-02-27 00:11:41,100517
614,2026-02-27 00:11:41,100556
615,2026-02-27 00:11:41,100606
616,2026-02-27 00:11:41,100667
617,2026-02-27 00:11:41,100687
618,2026-02-27 00:11:41,100681
619,2026-02-27 00:11:41,100744
620,2026-02-27 00:11:41,100809
621,2026-02-27 00:11:41,100869
622,2026-02-27 00:11:41,100885
623,2026-02-27 00:11:41,100861
624,2026-02-27 00:11:41,100527
625,2026-02-27 00:11:41,100160
626,2026-02-27 00:11:41,99993
627,2026-02-27 00:11:41,100003
628,2026-02-27 00:11:41,100054
629,2026-02-27 00:11:41,100123
630,2026-02-27 00:11:41,100187
631,2026-02-27 00:11:41,100196
632,2026-02-27 00:11:41,100162
633,2026-02-27 00:11:41,100171
634,2026-02-27 00:11:42,100243
635,2026-02-27 00:11:42,100358
636,2026-02-27 00:11:42,100362
637,2026-02-27 00:11:42,100471
638,2026-02-27 00:11:42,100530
639,2026-02-27 00:11:42,100551
640,2026-02-27 00:11:42,100606
641,2026-02-27 00:11:42,100650
642,2026-02-27 00:11:42,100648
643,2026-02-27 00:11:42,100773
644,2026-02-27 00:11:42,100844
645,2026-02-27 00:11:42,100810
646,2026-02-27 00:11:42,100872
647,2026-02-27 00:11:42,100952
648,2026-02-27 00:11:42,100816
649,2026-02-27 00:11:42,100408
650,2026-02-27 00:11:42,100020
651,2026-02-27 00:11:42,99899
652,2026-02-27 00:11:42,99906
653,2026-02-27 00:11:42,99883
654,2026-02-27 00:11:42,99850
655,2026-02-27 00:11:42,99959
656,2026-02-27 00:11:42,99988
657,2026-02-27 00:11:42,99892
658,2026-02-27 00:11:43,99946
659,2026-02-27 00:11:43,100038
660,2026-02-27 00:11:43,100071
661,2026-02-27 00:11:43,100210
662,2026-02-27 00:11:43,100273
663,2026-02-27 00:11:43,100286
664,2026-02-27 00:11:43,100308
665,2026-02-27 00:11:43,100344
666,2026-02-27 00:11:43,100401
667,2026-02-27 00:11:43,100475
668,2026-02-27 00:11:43,100478
669,2026-02-27 00:11:43,100511
670,2026-02-27 00:11:43,100538
671,2026-02-27 00:11:43,100549
672,2026-02-27 00:11:43,100603
673,2026-02-27 00:11:43,100427
674,2026-02-27 00:11:43,100014
675,2026-02-27 00:11:43,99763
676,2026-02-27 00:11:43,99717
677,2026-02-27 00:11:43,99787
678,2026-02-27 00:11:43,99807
679,2026-02-27 00:11:43,99852
680,2026-02-27 00:11:43,99869
681,2026-02-27 00:11:43,99849
682,2026-02-27 00:11:43,99850
683,2026-02-27 00:11:43,99866
684,2026-02-27 00:11:44,99901
685,2026-02-27 00:11:44,100014
686,2026-02-27 00:11:44,100074
687,2026-02-27 00:11:44,100106
688,2026-02-27 00:11:44,100109
689,2026-02-27 00:11:44,100124
690,2026-02-27 00:11:44,100225
691,2026-02-27 00:11:44,100291
692,2026-02-27 00:11:44,100334
693,2026-02-27 00:11:44,100378
694,2026-02-27 00:11:44,100476
695,2026-02-27 00:11:44,100547
696,2026-02-27 00:11:44,100437
697,2026-02-27 00:11:44,100132
698,2026-02-27 00:11:44,99798
699,2026-02-27 00:11:44,99575
700,2026-02-27 00:11:44,99566
701,2026-02-27 00:11:44,99598
702,2026-02-27 00:11:44,99628
703,2026-02-27 00:11:44,99604
704,2026-02-27 00:11:44,99652
705,2026-02-27 00:11:44,99687
706,2026-02-27 00:11:44,99709
707,2026-02-27 00:11:44,99782
708,2026-02-27 00:11:44,99889
709,2026-02-27 00:11:45,99971
710,2026-02-27 00:11:45,100038
711,2026-02-27 00:11:45,100038
712,2026-02-27 00:11:45,100107
713,2026-02-27 00:11:45,100215
714,2026-02-27 00:11:45,100271
715,2026-02-27 00:11:45,100262
716,2026-02-27 00:11:45,100361
717,2026-02-27 00:11:45,100420
718,2026-02-27 00:11:45,100392
719,2026-02-27 00:11:45,100421
720,2026-02-27 00:11:45,100478
721,2026-02-27 00:11:45,100542
722,2026-02-27 00:11:45,100427
723,2026-02-27 00:11:45,99992
724,2026-02-27 00:11:45,99652
725,2026-02-27 00:11:45,99527
726,2026-02-27 00:11:45,99487
727,2026-02-27 00:11:45,99407
728,2026-02-27 00:11:45,99286
729,2026-02-27 00:11:45,99361
730,2026-02-27 00:11:45,99409
731,2026-02-27 00:11:45,99464
732,2026-02-27 00:11:45,99503
733,2026-02-27 00:11:46,99569
734,2026-02-27 00:11:46,99682
735,2026-02-27 00:11:46,99766
736,2026-02-27 00:11:46,99777
737,2026-02-27 00:11:46,99840
738,2026-02-27 00:11:46,99863
739,2026-02-27 00:11:46,99915
740,2026-02-27 00:11:46,99889
741,2026-02-27 00:11:46,99975
742,2026-02-27 00:11:46,100077
743,2026-02-27 00:11:46,100044
744,2026-02-27 00:11:46,100088
745,2026-02-27 00:11:46,100176
746,2026-02-27 00:11:46,100223
747,2026-02-27 00:11:46,100279
748,2026-02-27 00:11:46,100344
749,2026-02-27 00:11:46,100307
750,2026-02-27 00:11:46,100028
751,2026-02-27 00:11:46,99658
752,2026-02-27 00:11:46,99455
753,2026-02-27 00:11:46,99493
754,2026-02-27 00:11:46,99549
755,2026-02-27 00:11:46,99551
756,2026-02-27 00:11:46,99599
757,2026-02-27 00:11:46,99676
758,2026-02-27 00:11:46,99662
759,2026-02-27 00:11:47,99667
760,2026-02-27 00:11:47,99775
761,2026-02-27 00:11:47,99880
762,2026-02-27 00:11:47,99920
763,2026-02-27 00:11:47,99964
764,2026-02-27 00:11:47,100021
765,2026-02-27 00:11:47,100082
766,2026-02-27 00:11:47,100130
767,2026-02-27 00:11:47,100197
768,2026-02-27 00:11:47,100236
769,2026-02-27 00:11:47,100316
770,2026-02-27 00:11:47,100389
771,2026-02-27 00:11:47,100452
772,2026-02-27 00:11:47,100480
773,2026-02-27 00:11:47,100580
774,2026-02-27 00:11:47,100578
775,2026-02-27 00:11:47,100666
776,2026-02-27 00:11:47,100505
