Packet_Number,Timestamp,Data
409,2026-02-27 04:53:46,[18.315018315018314|3.663003663003663|31.501831501831504|16.84981684981685|3.663003663003663]
410,2026-02-27 04:53:46,[73.99267399267399|64.46886446886447|93.04029304029304|107.6923076923077|113.55311355311355]
411,2026-02-27 04:53:46,[160.43956043956044|131.13553113553112|193.4065934065934|224.9084249084249|252.01465201465203]
412,2026-02-27 04:53:46,[322.34432234432234|337.72893772893775|410.2564102564103|430.03663003663|443.2234432234432]
413,2026-02-27 04:53:46,[542.1245421245421|541.3919413919414|561.9047619047619|547.2527472527472|494.5054945054945]
414,2026-02-27 04:53:46,[450.54945054945057|287.9120879120879|200.0|67.3992673992674|-60.8058608058608]
415,2026-02-27 04:53:46,[-134.06593406593407|-242.49084249084248|-274.72527472527474|-343.5897435897436|-387.54578754578756]
416,2026-02-27 04:53:46,[-342.12454212454213|-369.96336996337|-353.84615384615387|-352.3809523809524|-356.7765567765568]
417,2026-02-27 04:53:46,[-323.0769230769231|-365.56776556776555|-323.8095238095238|-314.2857142857143|-317.2161172161172]
418,2026-02-27 04:53:46,[-282.05128205128204|-301.83150183150184|-273.992673992674|-301.0989010989011|-323.0769230769231]
419,2026-02-27 04:53:46,[-270.3296703296703|-290.84249084249086|-263.003663003663|-274.72527472527474|-287.9120879120879]
420,2026-02-27 04:53:46,[-264.46886446886447|-312.8205128205128|-282.05128205128204|-282.05128205128204|-290.1098901098901]
421,2026-02-27 04:53:46,[-258.6080586080586|-293.040293040293|-265.2014652014652|-298.9010989010989|-314.2857142857143]
422,2026-02-27 04:53:46,[-254.94505494505495|-271.79487179487177|-251.28205128205127|-254.21245421245422|-260.0732600732601]
423,2026-02-27 04:53:46,[-227.83882783882783|-284.98168498168496|-246.8864468864469|-240.2930402930403|-242.49084249084248]
424,2026-02-27 04:53:47,[-216.84981684981685|-239.56043956043956|-212.45421245421247|-243.95604395604394|-262.27106227106225]
425,2026-02-27 04:53:47,[-211.7216117216117|-224.17582417582418|-201.46520146520146|-204.3956043956044|-207.32600732600733]
426,2026-02-27 04:53:47,[-180.95238095238096|-235.89743589743588|-191.2087912087912|-183.88278388278388|-201.46520146520146]
427,2026-02-27 04:53:47,[-169.23076923076923|-189.74358974358975|-166.3003663003663|-197.06959706959708|-208.05860805860806]
428,2026-02-27 04:53:47,[-153.1135531135531|-166.3003663003663|-150.1831501831502|-158.97435897435898|-134.06593406593407]
429,2026-02-27 04:53:47,[-88.64468864468864|-142.85714285714286|-112.82051282051282|-123.80952380952381|-166.3003663003663]
430,2026-02-27 04:53:47,[-153.84615384615384|-173.62637362637363|-145.78754578754578|-170.6959706959707|-194.13919413919413]
431,2026-02-27 04:53:47,[-135.53113553113553|-167.03296703296704|-130.4029304029304|32.967032967032964|501.83150183150184]
432,2026-02-27 04:53:47,[1496.7032967032967|1421.978021978022|314.2857142857143|-500.3663003663004|-531.8681318681319]
433,2026-02-27 04:53:47,[-249.8168498168498|-142.12454212454213|-73.99267399267399|-100.36630036630036|-117.94871794871794]
434,2026-02-27 04:53:47,[-53.47985347985348|-59.34065934065934|-25.641025641025642|-27.83882783882784|-21.245421245421245]
435,2026-02-27 04:53:47,[15.384615384615385|-24.175824175824175|22.71062271062271|41.02564102564103|52.014652014652015]
436,2026-02-27 04:53:47,[87.91208791208791|82.05128205128206|131.86813186813185|123.80952380952381|137.72893772893772]
437,2026-02-27 04:53:47,[229.3040293040293|249.8168498168498|320.1465201465202|356.7765567765568|395.6043956043956]
438,2026-02-27 04:53:47,[465.2014652014652|447.6190476190476|509.15750915750914|507.6923076923077|478.38827838827837]
439,2026-02-27 04:53:47,[454.2124542124542|345.05494505494505|257.14285714285717|100.36630036630036|-48.35164835164835]
440,2026-02-27 04:53:47,[-99.63369963369964|-211.7216117216117|-260.0732600732601|-317.94871794871796|-358.24175824175825]
441,2026-02-27 04:53:47,[-356.7765567765568|-424.1758241758242|-391.94139194139194|-390.4761904761905|-391.2087912087912]
442,2026-02-27 04:53:47,[-355.3113553113553|-368.4981684981685|-339.9267399267399|-361.17216117216117|-365.56776556776555]
443,2026-02-27 04:53:47,[-311.35531135531136|-328.93772893772893|-298.9010989010989|-298.9010989010989|-299.6336996336996]
444,2026-02-27 04:53:47,[-270.3296703296703|-310.6227106227106|-273.2600732600733|-284.98168498168496|-286.4468864468864]
445,2026-02-27 04:53:47,[-260.0732600732601|-295.97069597069594|-271.79487179487177|-306.959706959707|-330.4029304029304]
446,2026-02-27 04:53:47,[-265.9340659340659|-287.9120879120879|-263.003663003663|-273.2600732600733|-272.5274725274725]
447,2026-02-27 04:53:47,[-246.8864468864469|-290.84249084249086|-246.8864468864469|-243.2234432234432|-247.61904761904762]
448,2026-02-27 04:53:47,[-215.3846153846154|-239.56043956043956|-214.65201465201466|-242.49084249084248|-258.6080586080586]
449,2026-02-27 04:53:48,[-204.3956043956044|-216.84981684981685|-189.01098901098902|-200.0|-199.26739926739927]
450,2026-02-27 04:53:48,[-172.16117216117217|-219.78021978021977|-178.02197802197801|-179.48717948717947|-182.41758241758242]
451,2026-02-27 04:53:48,[-158.24175824175825|-177.28937728937728|-150.1831501831502|-188.2783882783883|-202.1978021978022]
452,2026-02-27 04:53:48,[-141.3919413919414|-158.97435897435898|-134.06593406593407|-141.3919413919414|-144.32234432234432]
453,2026-02-27 04:53:48,[-118.68131868131869|-161.9047619047619|-123.80952380952381|-123.80952380952381|-124.54212454212454]
454,2026-02-27 04:53:48,[-103.2967032967033|-131.13553113553112|-102.56410256410257|-131.13553113553112|-142.85714285714286]
455,2026-02-27 04:53:48,[-100.36630036630036|-115.01831501831502|-59.34065934065934|-47.61904761904762|-49.08424908424909]
456,2026-02-27 04:53:48,[-38.095238095238095|-109.89010989010988|-97.43589743589743|-107.6923076923077|-109.15750915750915]
457,2026-02-27 04:53:48,[-77.65567765567765|-106.22710622710623|-78.3882783882784|-118.68131868131869|-157.50915750915752]
458,2026-02-27 04:53:48,[-71.06227106227107|161.9047619047619|911.3553113553113|1499.6336996336997|1329.6703296703297]
