Packet_Number,Timestamp,Battery_V,Battery_Pct,Temp,Leads
668,2026-02-27 04:53:56,3.76,36.9,35.00,0
669,2026-02-27 04:53:56,3.76,36.9,35.00,0
670,2026-02-27 04:53:56,3.76,36.9,35.00,0
671,2026-02-27 04:53:56,3.76,36.9,35.00,0
672,2026-02-27 04:53:56,3.76,36.9,35.25,0
673,2026-02-27 04:53:56,3.76,36.9,35.25,0
674,2026-02-27 04:53:57,3.76,36.9,35.25,0
675,2026-02-27 04:53:57,3.76,36.9,35.25,0
676,2026-02-27 04:53:57,3.76,36.9,35.25,0
677,2026-02-27 04:53:57,3.76,36.9,35.25,0
678,2026-02-27 04:53:57,3.76,36.9,35.06,0
679,2026-02-27 04:53:57,3.76,36.9,35.06,0
680,2026-02-27 04:53:57,3.76,36.9,35.06,0
681,2026-02-27 04:53:57,3.76,36.9,35.06,0
682,2026-02-27 04:53:57,3.76,36.9,35.06,0
683,2026-02-27 04:53:57,3.75,36.9,35.06,0
684,2026-02-27 04:53:57,3.75,36.9,35.12,0
685,2026-02-27 04:53:57,3.75,36.9,35.12,0
686,2026-02-27 04:53:57,3.75,36.9,35.12,0
687,2026-02-27 04:53:57,3.75,36.9,35.12,0
688,2026-02-27 04:53:57,3.75,36.9,35.12,0
689,2026-02-27 04:53:57,3.76,36.9,35.12,0
690,2026-02-27 04:53:57,3.76,36.9,35.06,0
691,2026-02-27 04:53:57,3.76,36.9,35.06,0
692,2026-02-27 04:53:57,3.76,36.9,35.06,0
693,2026-02-27 04:53:57,3.76,36.9,35.06,0
694,2026-02-27 04:53:57,3.76,36.9,35.06,0
695,2026-02-27 04:53:57,3.76,36.9,35.06,0
696,2026-02-27 04:53:57,3.76,36.9,35.00,0
697,2026-02-27 04:53:57,3.76,36.9,35.00,0
698,2026-02-27 04:53:57,3.76,36.9,35.00,0
699,2026-02-27 04:53:57,3.76,36.9,35.00,0
700,2026-02-27 04:53:58,3.76,36.9,35.00,0
701,2026-02-27 04:53:58,3.76,36.9,35.00,0
702,2026-02-27 04:53:58,3.76,36.9,35.19,0
703,2026-02-27 04:53:58,3.76,36.9,35.19,0
704,2026-02-27 04:53:58,3.76,36.9,35.19,0
705,2026-02-27 04:53:58,3.76,36.9,35.19,0
706,2026-02-27 04:53:58,3.76,36.9,35.19,0
707,2026-02-27 04:53:58,3.76,36.9,35.19,0
708,2026-02-27 04:53:58,3.76,36.9,35.00,0
709,2026-02-27 04:53:58,3.76,36.9,35.00,0
710,2026-02-27 04:53:58,3.76,36.9,35.00,0
711,2026-02-27 04:53:58,3.76,36.9,35.00,0
712,2026-02-27 04:53:58,3.76,36.9,35.00,0
713,2026-02-27 04:53:58,3.76,36.9,35.00,0
714,2026-02-27 04:53:58,3.76,36.9,35.06,0
715,2026-02-27 04:53:58,3.76,36.9,35.06,0
716,2026-02-27 04:53:58,3.76,36.9,35.06,0
717,2026-02-27 04:53:58,3.76,36.9,35.06,0
718,2026-02-27 04:53:58,3.76,36.9,35.06,0
719,2026-02-27 04:53:58,3.76,36.9,35.06,0
720,2026-02-27 04:53:58,3.76,36.9,35.12,0
721,2026-02-27 04:53:58,3.76,36.9,35.12,0
722,2026-02-27 04:53:58,3.76,36.9,35.12,0
723,2026-02-27 04:53:59,3.76,36.9,35.12,0
724,2026-02-27 04:53:59,3.76,36.9,35.12,0
725,2026-02-27 04:53:59,3.76,36.9,35.12,0
726,2026-02-27 04:53:59,3.75,36.9,35.06,0
727,2026-02-27 04:53:59,3.75,36.9,35.06,0
728,2026-02-27 04:53:59,3.75,36.9,35.06,0
729,2026-02-27 04:53:59,3.75,36.9,35.06,0
730,2026-02-27 04:53:59,3.75,36.9,35.06,0
731,2026-02-27 04:53:59,3.75,36.9,35.06,0
732,2026-02-27 04:53:59,3.75,36.9,35.00,0
733,2026-02-27 04:53:59,3.76,36.9,35.00,0
734,2026-02-27 04:53:59,3.76,36.9,35.00,0
735,2026-02-27 04:53:59,3.76,36.9,35.00,0
736,2026-02-27 04:53:59,3.76,36.9,35.00,0
737,2026-02-27 04:53:59,3.76,36.9,35.00,0
738,2026-02-27 04:53:59,3.76,36.9,35.12,0
739,2026-02-27 04:53:59,3.76,36.9,35.12,0
740,2026-02-27 04:53:59,3.76,36.9,35.12,0
741,2026-02-27 04:53:59,3.76,36.9,35.12,0
742,2026-02-27 04:53:59,3.76,36.9,35.12,0
743,2026-02-27 04:53:59,3.76,36.9,35.12,0
744,2026-02-27 04:53:59,3.76,36.9,34.94,0
745,2026-02-27 04:53:59,3.76,36.9,34.94,0
746,2026-02-27 04:53:59,3.76,36.9,34.94,0
747,2026-02-27 04:53:59,3.76,36.9,34.94,0
748,2026-02-27 04:53:59,3.76,36.9,34.94,0
749,2026-02-27 04:54:00,3.76,36.9,34.94,0
750,2026-02-27 04:54:00,3.76,36.9,35.19,0
751,2026-02-27 04:54:00,3.76,36.9,35.19,0
752,2026-02-27 04:54:00,3.76,36.9,35.19,0
753,2026-02-27 04:54:00,3.76,36.9,35.19,0
754,2026-02-27 04:54:00,3.76,36.9,35.19,0
755,2026-02-27 04:54:00,3.76,36.9,35.19,0
756,2026-02-27 04:54:00,3.76,36.9,35.19,0
757,2026-02-27 04:54:00,3.76,36.9,35.19,0
758,2026-02-27 04:54:00,3.76,36.9,35.19,0
759,2026-02-27 04:54:00,3.76,36.9,35.19,0
760,2026-02-27 04:54:00,3.76,36.9,35.19,0
761,2026-02-27 04:54:00,3.76,36.9,35.19,0
762,2026-02-27 04:54:00,3.76,36.9,35.06,0
763,2026-02-27 04:54:00,3.76,36.9,35.06,0
764,2026-02-27 04:54:00,3.76,36.9,35.06,0
765,2026-02-27 04:54:00,3.76,36.9,35.06,0
766,2026-02-27 04:54:00,3.76,36.9,35.06,0
767,2026-02-27 04:54:00,3.76,36.9,35.06,0
768,2026-02-27 04:54:00,3.76,36.9,35.12,0
769,2026-02-27 04:54:00,3.76,36.9,35.12,0
770,2026-02-27 04:54:00,3.76,36.9,35.12,0
771,2026-02-27 04:54:00,3.76,36.9,35.12,0
772,2026-02-27 04:54:00,3.76,36.9,35.12,0
773,2026-02-27 04:54:00,3.76,36.9,35.12,0
774,2026-02-27 04:54:01,3.76,36.9,35.06,0
775,2026-02-27 04:54:01,3.76,36.9,35.06,0
776,2026-02-27 04:54:01,3.76,36.9,35.06,0
777,2026-02-27 04:54:01,3.76,36.9,35.06,0
778,2026-02-27 04:54:01,3.76,36.9,35.06,0
