Packet_Number,Timestamp,Battery_V,Battery_Pct,Temp,Leads
49,2026-01-31 19:26:07,3.63,7.2,35.38,0
50,2026-01-31 19:26:07,3.64,7.2,35.38,0
51,2026-01-31 19:26:08,3.64,7.2,35.38,0
52,2026-01-31 19:26:08,3.64,7.2,35.38,0
53,2026-01-31 19:26:08,3.64,7.2,35.38,0
54,2026-01-31 19:26:08,3.64,7.2,35.50,0
55,2026-01-31 19:26:08,3.64,7.2,35.50,0
56,2026-01-31 19:26:08,3.64,7.2,35.50,0
57,2026-01-31 19:26:08,3.64,7.2,35.50,0
58,2026-01-31 19:26:08,3.64,7.2,35.50,0
59,2026-01-31 19:26:08,3.64,7.2,35.50,0
60,2026-01-31 19:26:08,3.64,7.2,35.25,0
61,2026-01-31 19:26:08,3.64,7.2,35.25,0
62,2026-01-31 19:26:08,3.64,7.2,35.25,0
63,2026-01-31 19:26:08,3.64,7.2,35.25,0
64,2026-01-31 19:26:08,3.64,7.2,35.25,0
65,2026-01-31 19:26:08,3.64,7.2,35.25,0
66,2026-01-31 19:26:08,3.64,7.2,35.44,0
67,2026-01-31 19:26:08,3.64,7.2,35.44,0
68,2026-01-31 19:26:08,3.64,7.2,35.44,0
69,2026-01-31 19:26:08,3.64,7.2,35.44,0
70,2026-01-31 19:26:08,3.64,7.2,35.44,0
71,2026-01-31 19:26:08,3.64,7.2,35.44,0
72,2026-01-31 19:26:08,3.64,7.2,35.38,0
73,2026-01-31 19:26:08,3.64,7.2,35.38,0
74,2026-01-31 19:26:08,3.64,7.2,35.38,0
75,2026-01-31 19:26:09,3.64,7.2,35.38,0
76,2026-01-31 19:26:09,3.64,7.2,35.38,0
77,2026-01-31 19:26:09,3.64,7.2,35.38,0
78,2026-01-31 19:26:09,3.64,7.2,35.44,0
79,2026-01-31 19:26:09,3.64,7.2,35.44,0
80,2026-01-31 19:26:09,3.64,7.2,35.44,0
81,2026-01-31 19:26:09,3.63,7.2,35.44,0
82,2026-01-31 19:26:09,3.63,7.2,35.44,0
83,2026-01-31 19:26:09,3.63,7.2,35.44,0
84,2026-01-31 19:26:09,3.63,7.2,35.44,0
85,2026-01-31 19:26:09,3.63,7.2,35.44,0
86,2026-01-31 19:26:09,3.63,7.2,35.44,0
87,2026-01-31 19:26:09,3.63,7.2,35.44,0
88,2026-01-31 19:26:09,3.63,7.2,35.44,0
89,2026-01-31 19:26:09,3.63,7.2,35.44,0
90,2026-01-31 19:26:09,3.63,7.2,35.31,0
91,2026-01-31 19:26:09,3.63,7.2,35.31,0
92,2026-01-31 19:26:09,3.63,7.2,35.31,0
93,2026-01-31 19:26:09,3.64,7.2,35.31,0
94,2026-01-31 19:26:09,3.64,7.2,35.31,0
95,2026-01-31 19:26:09,3.64,7.2,35.31,0
96,2026-01-31 19:26:09,3.64,7.2,35.56,0
97,2026-01-31 19:26:09,3.64,7.2,35.56,0
98,2026-01-31 19:26:09,3.64,7.2,35.56,0
99,2026-01-31 19:26:09,3.64,7.2,35.56,0
100,2026-01-31 19:26:09,3.63,7.2,35.56,0
101,2026-01-31 19:26:10,3.63,7.2,35.56,0
102,2026-01-31 19:26:10,3.63,7.2,35.50,0
103,2026-01-31 19:26:10,3.63,7.2,35.50,0
104,2026-01-31 19:26:10,3.63,7.2,35.50,0
105,2026-01-31 19:26:10,3.63,7.2,35.50,0
106,2026-01-31 19:26:10,3.63,7.2,35.50,0
107,2026-01-31 19:26:10,3.63,7.2,35.50,0
108,2026-01-31 19:26:10,3.63,7.2,35.38,0
109,2026-01-31 19:26:10,3.63,7.2,35.38,0
110,2026-01-31 19:26:10,3.63,7.2,35.38,0
111,2026-01-31 19:26:10,3.63,7.2,35.38,0
112,2026-01-31 19:26:10,3.64,7.2,35.38,0
113,2026-01-31 19:26:10,3.64,7.2,35.38,0
114,2026-01-31 19:26:10,3.64,7.2,35.50,0
115,2026-01-31 19:26:10,3.64,7.2,35.50,0
116,2026-01-31 19:26:10,3.64,7.2,35.50,0
117,2026-01-31 19:26:10,3.64,7.2,35.50,0
118,2026-01-31 19:26:10,3.63,7.2,35.50,0
119,2026-01-31 19:26:10,3.63,7.2,35.50,0
120,2026-01-31 19:26:10,3.63,7.2,35.50,0
121,2026-01-31 19:26:10,3.63,7.2,35.50,0
122,2026-01-31 19:26:10,3.63,7.2,35.50,0
123,2026-01-31 19:26:10,3.63,7.2,35.50,0
124,2026-01-31 19:26:10,3.63,7.2,35.50,0
125,2026-01-31 19:26:10,3.63,7.2,35.50,0
126,2026-01-31 19:26:11,3.63,7.2,35.50,0
127,2026-01-31 19:26:11,3.63,7.2,35.50,0
128,2026-01-31 19:26:11,3.63,7.2,35.50,0
129,2026-01-31 19:26:11,3.63,7.2,35.50,0
130,2026-01-31 19:26:11,3.63,7.2,35.50,0
131,2026-01-31 19:26:11,3.63,7.2,35.50,0
132,2026-01-31 19:26:11,3.63,7.2,35.50,0
133,2026-01-31 19:26:11,3.63,7.2,35.50,0
134,2026-01-31 19:26:11,3.63,7.2,35.50,0
135,2026-01-31 19:26:11,3.63,7.2,35.50,0
136,2026-01-31 19:26:11,3.63,7.2,35.50,0
137,2026-01-31 19:26:11,3.64,7.2,35.50,0
138,2026-01-31 19:26:11,3.64,7.2,35.50,0
139,2026-01-31 19:26:11,3.64,7.2,35.50,0
140,2026-01-31 19:26:11,3.64,7.2,35.50,0
141,2026-01-31 19:26:11,3.64,7.2,35.50,0
142,2026-01-31 19:26:11,3.64,7.2,35.50,0
143,2026-01-31 19:26:11,3.64,7.2,35.50,0
144,2026-01-31 19:26:11,3.64,7.2,35.50,0
145,2026-01-31 19:26:11,3.64,7.2,35.50,0
146,2026-01-31 19:26:11,3.64,7.2,35.50,0
147,2026-01-31 19:26:11,3.64,7.2,35.50,0
148,2026-01-31 19:26:11,3.64,7.2,35.50,0
149,2026-01-31 19:26:11,3.64,7.2,35.50,0
150,2026-01-31 19:26:12,3.63,7.2,35.56,0
151,2026-01-31 19:26:12,3.63,7.2,35.56,0
152,2026-01-31 19:26:12,3.63,7.2,35.56,0
153,2026-01-31 19:26:12,3.63,7.2,35.56,0
154,2026-01-31 19:26:12,3.63,7.2,35.56,0
155,2026-01-31 19:26:12,3.63,7.2,35.56,0
156,2026-01-31 19:26:12,3.62,7.2,35.38,0
157,2026-01-31 19:26:12,3.62,7.2,35.38,0
158,2026-01-31 19:26:12,3.62,7.2,35.38,0
