Timestamp,Data
2026-02-03 17:39:21,2769
2026-02-03 17:39:21,2070
2026-02-03 17:39:21,1169
2026-02-03 17:39:21,416
2026-02-03 17:39:21,-48
2026-02-03 17:39:21,-377
2026-02-03 17:39:21,-760
2026-02-03 17:39:21,-1116
2026-02-03 17:39:21,-1252
2026-02-03 17:39:21,-1229
2026-02-03 17:39:21,-1235
2026-02-03 17:39:21,-1299
2026-02-03 17:39:21,-1319
2026-02-03 17:39:21,-1263
2026-02-03 17:39:21,-1103
2026-02-03 17:39:21,-992
2026-02-03 17:39:21,-912
2026-02-03 17:39:21,-926
2026-02-03 17:39:21,-789
2026-02-03 17:39:21,-622
2026-02-03 17:39:21,-595
2026-02-03 17:39:21,-683
2026-02-03 17:39:21,-791
2026-02-03 17:39:21,-839
2026-02-03 17:39:21,-791
2026-02-03 17:39:21,-761
2026-02-03 17:39:21,-762
2026-02-03 17:39:21,-685
2026-02-03 17:39:21,-626
2026-02-03 17:39:21,-653
2026-02-03 17:39:21,-802
2026-02-03 17:39:21,-929
2026-02-03 17:39:21,-936
2026-02-03 17:39:21,-890
2026-02-03 17:39:21,-844
2026-02-03 17:39:21,-797
2026-02-03 17:39:21,-807
2026-02-03 17:39:21,-871
2026-02-03 17:39:21,-848
2026-02-03 17:39:21,-683
2026-02-03 17:39:21,-733
2026-02-03 17:39:21,-853
2026-02-03 17:39:21,-990
2026-02-03 17:39:21,-1037
2026-02-03 17:39:21,-901
2026-02-03 17:39:21,-496
2026-02-03 17:39:21,-63
2026-02-03 17:39:21,40
2026-02-03 17:39:21,-221
2026-02-03 17:39:21,-577
2026-02-03 17:39:22,-770
2026-02-03 17:39:22,-749
2026-02-03 17:39:22,-575
2026-02-03 17:39:22,-326
2026-02-03 17:39:22,-946
2026-02-03 17:39:22,-1584
2026-02-03 17:39:22,-100
2026-02-03 17:39:22,4224
2026-02-03 17:39:22,8047
2026-02-03 17:39:22,7184
2026-02-03 17:39:22,2058
2026-02-03 17:39:22,-2528
2026-02-03 17:39:22,-3195
2026-02-03 17:39:22,-1353
2026-02-03 17:39:22,-132
2026-02-03 17:39:22,-195
2026-02-03 17:39:22,-155
2026-02-03 17:39:22,-28
2026-02-03 17:39:22,-2
2026-02-03 17:39:22,46
2026-02-03 17:39:22,117
2026-02-03 17:39:22,195
2026-02-03 17:39:22,243
2026-02-03 17:39:22,278
2026-02-03 17:39:22,389
2026-02-03 17:39:22,651
2026-02-03 17:39:22,1013
2026-02-03 17:39:22,1254
2026-02-03 17:39:22,1331
2026-02-03 17:39:22,1503
2026-02-03 17:39:22,2455
2026-02-03 17:39:22,2853
2026-02-03 17:39:22,3137
2026-02-03 17:39:22,3340
2026-02-03 17:39:22,3413
2026-02-03 17:39:22,3328
2026-02-03 17:39:22,3099
2026-02-03 17:39:22,2742
2026-02-03 17:39:22,2196
2026-02-03 17:39:22,1491
2026-02-03 17:39:22,829
2026-02-03 17:39:22,279
2026-02-03 17:39:22,-240
2026-02-03 17:39:22,-982
2026-02-03 17:39:22,-1076
2026-02-03 17:39:22,-1160
2026-02-03 17:39:22,-1284
2026-02-03 17:39:22,-1355
2026-02-03 17:39:22,-1340
2026-02-03 17:39:22,-1301
2026-02-03 17:39:22,-1251
2026-02-03 17:39:22,-1125
2026-02-03 17:39:22,-943
2026-02-03 17:39:22,-890
2026-02-03 17:39:22,-969
2026-02-03 17:39:22,-932
2026-02-03 17:39:22,-745
2026-02-03 17:39:22,-636
2026-02-03 17:39:22,-752
2026-02-03 17:39:22,-825
2026-02-03 17:39:22,-843
2026-02-03 17:39:22,-832
2026-02-03 17:39:22,-785
2026-02-03 17:39:22,-717
2026-02-03 17:39:22,-675
2026-02-03 17:39:22,-701
2026-02-03 17:39:22,-726
2026-02-03 17:39:22,-810
2026-02-03 17:39:22,-971
2026-02-03 17:39:22,-1034
2026-02-03 17:39:22,-982
2026-02-03 17:39:22,-989
2026-02-03 17:39:22,-1052
2026-02-03 17:39:22,-1040
2026-02-03 17:39:22,-876
2026-02-03 17:39:22,-680
2026-02-03 17:39:22,-496
2026-02-03 17:39:22,-246
2026-02-03 17:39:22,-276
2026-02-03 17:39:22,-343
2026-02-03 17:39:22,-450
2026-02-03 17:39:22,-415
2026-02-03 17:39:22,-526
2026-02-03 17:39:22,-1018
2026-02-03 17:39:22,-1456
2026-02-03 17:39:22,-262
2026-02-03 17:39:22,3168
2026-02-03 17:39:22,6248
2026-02-03 17:39:22,5492
2026-02-03 17:39:22,1063
2026-02-03 17:39:22,-3139
2026-02-03 17:39:22,-3880
2026-02-03 17:39:22,-2003
2026-02-03 17:39:22,-464
2026-02-03 17:39:22,-574
2026-02-03 17:39:22,-457
2026-02-03 17:39:22,-232
2026-02-03 17:39:22,-227
2026-02-03 17:39:22,-349
2026-02-03 17:39:22,-359
2026-02-03 17:39:22,-125
2026-02-03 17:39:22,133
2026-02-03 17:39:22,195
2026-02-03 17:39:22,172
2026-02-03 17:39:22,236
2026-02-03 17:39:22,447
2026-02-03 17:39:22,713
2026-02-03 17:39:22,1308
2026-02-03 17:39:22,1530
2026-02-03 17:39:22,1684
2026-02-03 17:39:22,1824
2026-02-03 17:39:22,2133
2026-02-03 17:39:22,2574
2026-02-03 17:39:22,2760
2026-02-03 17:39:22,2556
2026-02-03 17:39:22,2123
2026-02-03 17:39:23,1661
2026-02-03 17:39:23,1253
2026-02-03 17:39:23,844
2026-02-03 17:39:23,396
2026-02-03 17:39:23,-50
2026-02-03 17:39:23,-1003
2026-02-03 17:39:23,-1295
2026-02-03 17:39:23,-1289
2026-02-03 17:39:23,-1283
2026-02-03 17:39:23,-1484
2026-02-03 17:39:23,-1679
2026-02-03 17:39:23,-1544
2026-02-03 17:39:23,-1117
2026-02-03 17:39:23,-813
2026-02-03 17:39:23,-955
2026-02-03 17:39:23,-1285
2026-02-03 17:39:23,-1363
2026-02-03 17:39:23,-1125
2026-02-03 17:39:23,-814
2026-02-03 17:39:23,-878
2026-02-03 17:39:23,-862
2026-02-03 17:39:23,-806
2026-02-03 17:39:23,-835
2026-02-03 17:39:23,-892
2026-02-03 17:39:23,-764
2026-02-03 17:39:23,-552
2026-02-03 17:39:23,-565
2026-02-03 17:39:23,-762
2026-02-03 17:39:23,-922
2026-02-03 17:39:23,-911
2026-02-03 17:39:23,-797
2026-02-03 17:39:23,-752
2026-02-03 17:39:23,-857
2026-02-03 17:39:23,-821
2026-02-03 17:39:23,-754
2026-02-03 17:39:23,-831
2026-02-03 17:39:23,-918
2026-02-03 17:39:23,-870
2026-02-03 17:39:23,-762
2026-02-03 17:39:23,-694
2026-02-03 17:39:23,-578
2026-02-03 17:39:23,-415
2026-02-03 17:39:23,-365
2026-02-03 17:39:23,-488
2026-02-03 17:39:23,-652
2026-02-03 17:39:23,-575
2026-02-03 17:39:23,-557
2026-02-03 17:39:23,-1299
2026-02-03 17:39:23,-1002
2026-02-03 17:39:23,1461
2026-02-03 17:39:23,4988
2026-02-03 17:39:23,5968
2026-02-03 17:39:23,2755
2026-02-03 17:39:23,-1753
2026-02-03 17:39:23,-3623
2026-02-03 17:39:23,-304
2026-02-03 17:39:23,-396
2026-02-03 17:39:23,-294
2026-02-03 17:39:23,-140
2026-02-03 17:39:23,-79
2026-02-03 17:39:23,73
2026-02-03 17:39:23,401
2026-02-03 17:39:23,707
2026-02-03 17:39:23,810
2026-02-03 17:39:23,744
2026-02-03 17:39:23,643
2026-02-03 17:39:23,882
2026-02-03 17:39:23,1220
2026-02-03 17:39:23,1603
2026-02-03 17:39:23,2041
2026-02-03 17:39:23,2430
2026-02-03 17:39:23,2563
2026-02-03 17:39:23,2397
2026-02-03 17:39:23,2225
2026-02-03 17:39:23,2220
2026-02-03 17:39:23,2167
2026-02-03 17:39:23,1774
2026-02-03 17:39:23,1016
2026-02-03 17:39:23,216
2026-02-03 17:39:23,-356
2026-02-03 17:39:23,-750
2026-02-03 17:39:23,-801
2026-02-03 17:39:23,-1036
2026-02-03 17:39:23,-1389
2026-02-03 17:39:23,-1530
2026-02-03 17:39:23,-1298
2026-02-03 17:39:23,-955
2026-02-03 17:39:23,-883
2026-02-03 17:39:23,-1069
2026-02-03 17:39:23,-1187
2026-02-03 17:39:23,-959
2026-02-03 17:39:23,-847
2026-02-03 17:39:23,-688
2026-02-03 17:39:23,-682
2026-02-03 17:39:23,-784
2026-02-03 17:39:23,-884
2026-02-03 17:39:23,-858
2026-02-03 17:39:23,-677
2026-02-03 17:39:23,-594
2026-02-03 17:39:23,-802
2026-02-03 17:39:23,-1073
2026-02-03 17:39:23,-1131
2026-02-03 17:39:23,-979
2026-02-03 17:39:23,-765
2026-02-03 17:39:23,-656
2026-02-03 17:39:23,-813
2026-02-03 17:39:24,-902
2026-02-03 17:39:24,-890
2026-02-03 17:39:24,-885
2026-02-03 17:39:24,-972
2026-02-03 17:39:24,-973
2026-02-03 17:39:24,-634
2026-02-03 17:39:24,-212
2026-02-03 17:39:24,-774
2026-02-03 17:39:24,-806
2026-02-03 17:39:24,-725
2026-02-03 17:39:24,-700
2026-02-03 17:39:24,-727
2026-02-03 17:39:24,-1250
2026-02-03 17:39:24,-1377
2026-02-03 17:39:24,747
2026-02-03 17:39:24,4568
2026-02-03 17:39:24,6390
2026-02-03 17:39:24,-3536
2026-02-03 17:39:24,-2735
2026-02-03 17:39:24,-948
2026-02-03 17:39:24,-226
2026-02-03 17:39:24,-220
2026-02-03 17:39:24,-157
2026-02-03 17:39:24,-180
2026-02-03 17:39:24,-82
2026-02-03 17:39:24,125
2026-02-03 17:39:24,456
2026-02-03 17:39:24,646
2026-02-03 17:39:24,928
2026-02-03 17:39:24,1224
2026-02-03 17:39:24,1448
2026-02-03 17:39:24,1648
2026-02-03 17:39:24,1921
2026-02-03 17:39:24,2334
2026-02-03 17:39:24,2625
2026-02-03 17:39:24,2707
2026-02-03 17:39:24,2519
2026-02-03 17:39:24,2111
2026-02-03 17:39:24,1513
2026-02-03 17:39:24,895
2026-02-03 17:39:24,433
2026-02-03 17:39:24,81
2026-02-03 17:39:24,-642
2026-02-03 17:39:24,-898
2026-02-03 17:39:24,-1041
2026-02-03 17:39:24,-1067
2026-02-03 17:39:24,-1045
2026-02-03 17:39:24,-999
2026-02-03 17:39:24,-970
2026-02-03 17:39:24,-916
2026-02-03 17:39:24,-847
2026-02-03 17:39:24,-881
2026-02-03 17:39:24,-901
2026-02-03 17:39:24,-800
2026-02-03 17:39:24,-639
2026-02-03 17:39:24,-537
2026-02-03 17:39:24,-877
2026-02-03 17:39:24,-1011
2026-02-03 17:39:24,-928
2026-02-03 17:39:24,-800
2026-02-03 17:39:24,-787
2026-02-03 17:39:24,-848
2026-02-03 17:39:24,-948
2026-02-03 17:39:24,-1037
2026-02-03 17:39:24,-1018
2026-02-03 17:39:24,-947
2026-02-03 17:39:24,-836
2026-02-03 17:39:24,-753
2026-02-03 17:39:24,-806
2026-02-03 17:39:24,-799
2026-02-03 17:39:24,-699
2026-02-03 17:39:24,-801
2026-02-03 17:39:24,-973
2026-02-03 17:39:24,-894
2026-02-03 17:39:24,-545
2026-02-03 17:39:24,-156
2026-02-03 17:39:24,17
2026-02-03 17:39:24,40
2026-02-03 17:39:24,26
2026-02-03 17:39:24,-97
2026-02-03 17:39:24,-320
2026-02-03 17:39:24,-515
2026-02-03 17:39:24,-625
2026-02-03 17:39:24,-248
2026-02-03 17:39:24,-266
2026-02-03 17:39:24,-992
2026-02-03 17:39:24,-1060
2026-02-03 17:39:24,1574
2026-02-03 17:39:24,5819
2026-02-03 17:39:24,7123
2026-02-03 17:39:24,3174
2026-02-03 17:39:24,-2483
2026-02-03 17:39:24,-4701
2026-02-03 17:39:24,-2872
2026-02-03 17:39:24,-513
2026-02-03 17:39:24,12
2026-02-03 17:39:24,-823
2026-02-03 17:39:24,-673
2026-02-03 17:39:24,-464
2026-02-03 17:39:24,-297
2026-02-03 17:39:24,-266
2026-02-03 17:39:24,-312
2026-02-03 17:39:24,-218
2026-02-03 17:39:24,-19
2026-02-03 17:39:24,101
2026-02-03 17:39:24,157
2026-02-03 17:39:24,368
2026-02-03 17:39:24,723
2026-02-03 17:39:24,959
2026-02-03 17:39:24,1087
2026-02-03 17:39:24,1700
2026-02-03 17:39:24,2081
2026-02-03 17:39:24,2348
2026-02-03 17:39:24,2484
2026-02-03 17:39:24,2618
2026-02-03 17:39:25,2706
2026-02-03 17:39:25,2585
2026-02-03 17:39:25,2206
2026-02-03 17:39:25,1670
2026-02-03 17:39:25,1077
2026-02-03 17:39:25,455
2026-02-03 17:39:25,-160
2026-02-03 17:39:25,-1293
2026-02-03 17:39:25,-1440
2026-02-03 17:39:25,-1450
2026-02-03 17:39:25,-1450
2026-02-03 17:39:25,-1525
2026-02-03 17:39:25,-1521
2026-02-03 17:39:25,-1341
2026-02-03 17:39:25,-1126
2026-02-03 17:39:25,-1019
2026-02-03 17:39:25,-976
2026-02-03 17:39:25,-594
2026-02-03 17:39:25,-564
2026-02-03 17:39:25,-474
2026-02-03 17:39:25,-578
2026-02-03 17:39:25,-761
2026-02-03 17:39:25,-801
2026-02-03 17:39:25,-725
2026-02-03 17:39:25,-729
2026-02-03 17:39:25,-865
2026-02-03 17:39:25,-963
2026-02-03 17:39:25,-890
2026-02-03 17:39:25,-755
2026-02-03 17:39:25,-697
2026-02-03 17:39:25,-691
2026-02-03 17:39:25,-744
2026-02-03 17:39:25,-856
2026-02-03 17:39:25,-735
2026-02-03 17:39:25,-660
2026-02-03 17:39:25,-696
2026-02-03 17:39:25,-740
2026-02-03 17:39:25,-661
2026-02-03 17:39:25,-428
2026-02-03 17:39:25,-614
2026-02-03 17:39:25,-492
2026-02-03 17:39:25,-571
2026-02-03 17:39:25,-597
2026-02-03 17:39:25,-876
2026-02-03 17:39:25,-1160
2026-02-03 17:39:25,294
2026-02-03 17:39:25,4398
2026-02-03 17:39:25,7851
2026-02-03 17:39:25,6271
2026-02-03 17:39:25,517
2026-02-03 17:39:25,-4040
2026-02-03 17:39:25,-4113
2026-02-03 17:39:25,-1648
2026-02-03 17:39:25,-171
2026-02-03 17:39:25,-345
2026-02-03 17:39:25,-516
2026-02-03 17:39:25,248
2026-02-03 17:39:25,281
2026-02-03 17:39:25,415
2026-02-03 17:39:25,592
2026-02-03 17:39:25,626
2026-02-03 17:39:25,448
2026-02-03 17:39:25,243
2026-02-03 17:39:25,711
2026-02-03 17:39:25,1118
2026-02-03 17:39:25,1358
2026-02-03 17:39:25,1570
2026-02-03 17:39:25,1916
2026-02-03 17:39:25,2822
2026-02-03 17:39:25,3091
2026-02-03 17:39:25,3265
2026-02-03 17:39:25,3454
2026-02-03 17:39:25,3522
2026-02-03 17:39:25,3393
2026-02-03 17:39:25,3162
2026-02-03 17:39:25,2850
2026-02-03 17:39:25,2337
2026-02-03 17:39:25,1580
2026-02-03 17:39:25,794
2026-02-03 17:39:25,208
2026-02-03 17:39:25,-165
2026-02-03 17:39:25,-431
2026-02-03 17:39:25,-930
2026-02-03 17:39:25,-963
2026-02-03 17:39:25,-814
2026-02-03 17:39:25,-714
2026-02-03 17:39:25,-836
2026-02-03 17:39:25,-944
2026-02-03 17:39:25,-746
2026-02-03 17:39:25,-542
2026-02-03 17:39:25,-763
2026-02-03 17:39:25,-1014
2026-02-03 17:39:25,-704
2026-02-03 17:39:25,-237
2026-02-03 17:39:25,-367
2026-02-03 17:39:25,-1137
2026-02-03 17:39:25,-742
2026-02-03 17:39:25,-430
2026-02-03 17:39:25,-667
2026-02-03 17:39:25,-1032
2026-02-03 17:39:25,-1026
2026-02-03 17:39:25,-844
2026-02-03 17:39:25,-812
2026-02-03 17:39:25,-890
2026-02-03 17:39:25,-980
2026-02-03 17:39:25,-980
2026-02-03 17:39:25,-903
2026-02-03 17:39:25,-876
2026-02-03 17:39:26,-968
2026-02-03 17:39:26,-1257
2026-02-03 17:39:26,-1020
2026-02-03 17:39:26,-708
2026-02-03 17:39:26,-686
2026-02-03 17:39:26,-879
2026-02-03 17:39:26,-946
2026-02-03 17:39:26,-770
2026-02-03 17:39:26,-571
2026-02-03 17:39:26,-641
2026-02-03 17:39:26,-888
2026-02-03 17:39:26,-1012
2026-02-03 17:39:26,-934
2026-02-03 17:39:26,-697
2026-02-03 17:39:26,-1223
2026-02-03 17:39:26,-1558
2026-02-03 17:39:26,551
2026-02-03 17:39:26,4965
2026-02-03 17:39:26,7484
2026-02-03 17:39:26,4829
2026-02-03 17:39:26,-667
2026-02-03 17:39:26,-3906
2026-02-03 17:39:26,-3142
2026-02-03 17:39:26,-1133
2026-02-03 17:39:26,-469
2026-02-03 17:39:26,-713
2026-02-03 17:39:26,-640
2026-02-03 17:39:26,-330
2026-02-03 17:39:26,-45
2026-02-03 17:39:26,82
2026-02-03 17:39:26,110
2026-02-03 17:39:26,144
2026-02-03 17:39:26,274
2026-02-03 17:39:26,519
2026-02-03 17:39:26,838
2026-02-03 17:39:26,1058
2026-02-03 17:39:26,1081
2026-02-03 17:39:26,1098
2026-02-03 17:39:26,1345
2026-02-03 17:39:26,1782
2026-02-03 17:39:26,2184
2026-02-03 17:39:26,2631
2026-02-03 17:39:26,2821
2026-02-03 17:39:26,2874
2026-02-03 17:39:26,2870
2026-02-03 17:39:26,2881
2026-02-03 17:39:26,2805
2026-02-03 17:39:26,2430
2026-02-03 17:39:26,1744
2026-02-03 17:39:26,967
2026-02-03 17:39:26,301
2026-02-03 17:39:26,-191
2026-02-03 17:39:26,-593
2026-02-03 17:39:26,-982
2026-02-03 17:39:26,-1365
2026-02-03 17:39:26,-1733
2026-02-03 17:39:26,-1595
2026-02-03 17:39:26,-1326
2026-02-03 17:39:26,-1129
2026-02-03 17:39:26,-1171
2026-02-03 17:39:26,-1349
2026-02-03 17:39:26,-1394
2026-02-03 17:39:26,-1162
2026-02-03 17:39:26,-851
2026-02-03 17:39:26,-813
2026-02-03 17:39:26,-1014
2026-02-03 17:39:26,-1056
2026-02-03 17:39:26,-826
2026-02-03 17:39:26,-824
2026-02-03 17:39:26,-1077
2026-02-03 17:39:26,-1199
2026-02-03 17:39:26,-1181
2026-02-03 17:39:26,-1173
2026-02-03 17:39:26,-1192
2026-02-03 17:39:26,-1129
2026-02-03 17:39:26,-1076
2026-02-03 17:39:26,-1080
2026-02-03 17:39:26,-995
2026-02-03 17:39:26,-847
2026-02-03 17:39:26,-853
2026-02-03 17:39:26,-1010
2026-02-03 17:39:26,-1148
2026-02-03 17:39:26,-1068
2026-02-03 17:39:26,-1010
2026-02-03 17:39:26,-832
2026-02-03 17:39:26,-356
2026-02-03 17:39:26,173
2026-02-03 17:39:26,243
2026-02-03 17:39:26,-256
2026-02-03 17:39:26,-918
2026-02-03 17:39:26,-1241
2026-02-03 17:39:26,-1029
2026-02-03 17:39:26,-544
2026-02-03 17:39:26,-408
2026-02-03 17:39:26,-1055
2026-02-03 17:39:26,436
2026-02-03 17:39:26,4999
2026-02-03 17:39:26,8052
2026-02-03 17:39:26,5716
2026-02-03 17:39:26,-117
2026-02-03 17:39:26,-3988
2026-02-03 17:39:26,-3451
2026-02-03 17:39:26,-1051
2026-02-03 17:39:26,18
2026-02-03 17:39:26,-296
2026-02-03 17:39:26,-472
2026-02-03 17:39:26,-246
2026-02-03 17:39:26,-119
2026-02-03 17:39:26,-70
2026-02-03 17:39:26,9
2026-02-03 17:39:26,117
2026-02-03 17:39:26,325
2026-02-03 17:39:26,471
2026-02-03 17:39:26,567
2026-02-03 17:39:26,690
2026-02-03 17:39:26,829
2026-02-03 17:39:26,1053
2026-02-03 17:39:26,1407
2026-02-03 17:39:26,1839
2026-02-03 17:39:26,2246
2026-02-03 17:39:26,2543
2026-02-03 17:39:26,2810
2026-02-03 17:39:26,3258
2026-02-03 17:39:26,3097
2026-02-03 17:39:26,2772
2026-02-03 17:39:27,2397
2026-02-03 17:39:27,1948
2026-02-03 17:39:27,1502
2026-02-03 17:39:27,1062
2026-02-03 17:39:27,599
2026-02-03 17:39:27,16
2026-02-03 17:39:27,-746
2026-02-03 17:39:27,-1362
2026-02-03 17:39:27,-1572
2026-02-03 17:39:27,-1503
2026-02-03 17:39:27,-1399
2026-02-03 17:39:27,-1451
2026-02-03 17:39:27,-1207
2026-02-03 17:39:27,-1008
2026-02-03 17:39:27,-1103
2026-02-03 17:39:27,-1300
2026-02-03 17:39:27,-1281
2026-02-03 17:39:27,-985
2026-02-03 17:39:27,-733
2026-02-03 17:39:27,-833
2026-02-03 17:39:27,-1055
2026-02-03 17:39:27,-1109
2026-02-03 17:39:27,-1077
2026-02-03 17:39:27,-1254
2026-02-03 17:39:27,-1253
2026-02-03 17:39:27,-1226
2026-02-03 17:39:27,-1236
2026-02-03 17:39:27,-1223
2026-02-03 17:39:27,-1154
2026-02-03 17:39:27,-1085
2026-02-03 17:39:27,-1086
2026-02-03 17:39:27,-1053
2026-02-03 17:39:27,-929
2026-02-03 17:39:27,-901
2026-02-03 17:39:27,-1073
2026-02-03 17:39:27,-1203
2026-02-03 17:39:27,-1172
2026-02-03 17:39:27,-1194
2026-02-03 17:39:27,-1118
2026-02-03 17:39:27,-809
2026-02-03 17:39:27,-577
2026-02-03 17:39:27,-660
2026-02-03 17:39:27,-848
2026-02-03 17:39:27,-944
2026-02-03 17:39:27,-1008
2026-02-03 17:39:27,-1160
2026-02-03 17:39:27,-1147
2026-02-03 17:39:27,-788
2026-02-03 17:39:27,-735
2026-02-03 17:39:27,-1384
2026-02-03 17:39:27,2464
2026-02-03 17:39:27,7062
2026-02-03 17:39:27,7638
2026-02-03 17:39:27,2801
2026-02-03 17:39:27,-2994
2026-02-03 17:39:27,-4831
2026-02-03 17:39:27,-2817
2026-02-03 17:39:27,-642
2026-02-03 17:39:27,-234
2026-02-03 17:39:27,-609
2026-02-03 17:39:27,-677
2026-02-03 17:39:27,-484
2026-02-03 17:39:27,-221
2026-02-03 17:39:27,59
2026-02-03 17:39:27,223
2026-02-03 17:39:27,383
2026-02-03 17:39:27,495
2026-02-03 17:39:27,561
2026-02-03 17:39:27,780
2026-02-03 17:39:27,1112
2026-02-03 17:39:27,1364
2026-02-03 17:39:27,1422
2026-02-03 17:39:27,1467
2026-02-03 17:39:27,1802
2026-02-03 17:39:27,2303
2026-02-03 17:39:27,2645
2026-02-03 17:39:27,2838
2026-02-03 17:39:27,3227
2026-02-03 17:39:27,3305
2026-02-03 17:39:27,3040
2026-02-03 17:39:27,2569
2026-02-03 17:39:27,2124
2026-02-03 17:39:27,1671
2026-02-03 17:39:27,1039
2026-02-03 17:39:27,280
2026-02-03 17:39:27,-412
2026-02-03 17:39:27,-920
2026-02-03 17:39:27,-1210
2026-02-03 17:39:27,-1343
2026-02-03 17:39:27,-1384
2026-02-03 17:39:27,-1387
2026-02-03 17:39:27,-1492
2026-02-03 17:39:27,-1433
2026-02-03 17:39:27,-1361
2026-02-03 17:39:27,-1281
2026-02-03 17:39:27,-1163
2026-02-03 17:39:27,-1031
2026-02-03 17:39:27,-925
2026-02-03 17:39:27,-907
2026-02-03 17:39:27,-971
2026-02-03 17:39:27,-1021
2026-02-03 17:39:27,-1029
2026-02-03 17:39:27,-984
2026-02-03 17:39:27,-890
2026-02-03 17:39:27,-1019
2026-02-03 17:39:27,-1155
2026-02-03 17:39:27,-1122
2026-02-03 17:39:27,-1060
2026-02-03 17:39:27,-1108
2026-02-03 17:39:27,-1176
2026-02-03 17:39:27,-1133
2026-02-03 17:39:27,-1010
2026-02-03 17:39:27,-974
2026-02-03 17:39:27,-1045
2026-02-03 17:39:27,-1034
2026-02-03 17:39:27,-945
2026-02-03 17:39:28,-1020
2026-02-03 17:39:28,-1227
2026-02-03 17:39:28,-762
2026-02-03 17:39:28,-271
2026-02-03 17:39:28,-214
2026-02-03 17:39:28,-630
2026-02-03 17:39:28,-1046
2026-02-03 17:39:28,-1140
2026-02-03 17:39:28,-1035
2026-02-03 17:39:28,-937
2026-02-03 17:39:28,-837
2026-02-03 17:39:28,-900
2026-02-03 17:39:28,-1479
2026-02-03 17:39:28,-1692
2026-02-03 17:39:28,672
2026-02-03 17:39:28,8501
2026-02-03 17:39:28,5812
2026-02-03 17:39:28,-354
2026-02-03 17:39:28,-4275
2026-02-03 17:39:28,-3532
2026-02-03 17:39:28,-1059
2026-02-03 17:39:28,-165
2026-02-03 17:39:28,-572
2026-02-03 17:39:28,-648
2026-02-03 17:39:28,-247
2026-02-03 17:39:28,-57
2026-02-03 17:39:28,-72
2026-02-03 17:39:28,70
2026-02-03 17:39:28,360
2026-02-03 17:39:28,580
2026-02-03 17:39:28,538
2026-02-03 17:39:28,642
2026-02-03 17:39:28,913
2026-02-03 17:39:28,1195
2026-02-03 17:39:28,1393
2026-02-03 17:39:28,1671
2026-02-03 17:39:28,2057
2026-02-03 17:39:28,2330
2026-02-03 17:39:28,2537
2026-02-03 17:39:28,2831
2026-02-03 17:39:28,3159
2026-02-03 17:39:28,3347
2026-02-03 17:39:28,3012
2026-02-03 17:39:28,2778
2026-02-03 17:39:28,2514
2026-02-03 17:39:28,2003
2026-02-03 17:39:28,1300
2026-02-03 17:39:28,624
2026-02-03 17:39:28,34
2026-02-03 17:39:28,-472
2026-02-03 17:39:28,-878
2026-02-03 17:39:28,-1126
2026-02-03 17:39:28,-1249
2026-02-03 17:39:28,-1364
2026-02-03 17:39:28,-1438
2026-02-03 17:39:28,-1412
2026-02-03 17:39:28,-1266
2026-02-03 17:39:28,-1236
2026-02-03 17:39:28,-1160
2026-02-03 17:39:28,-1091
2026-02-03 17:39:28,-1110
2026-02-03 17:39:28,-1179
2026-02-03 17:39:28,-1178
2026-02-03 17:39:28,-1099
