Timestamp,Data
2026-02-03 17:39:21,99
2026-02-03 17:39:22,99
2026-02-03 17:39:23,99
2026-02-03 17:39:24,99
2026-02-03 17:39:25,99
2026-02-03 17:39:26,99
2026-02-03 17:39:27,99
2026-02-03 17:39:28,99
2026-02-03 17:39:29,99
2026-02-03 17:39:30,99
2026-02-03 17:39:32,99
2026-02-03 17:39:33,99
2026-02-03 17:39:34,99
