Packet_Number,Timestamp,Data
393,2026-02-26 22:18:22,[109914|0]
394,2026-02-26 22:18:22,[109890|0]
395,2026-02-26 22:18:22,[109846|0]
396,2026-02-26 22:18:22,[109843|0]
397,2026-02-26 22:18:22,[109876|0]
398,2026-02-26 22:18:23,[109924|0]
399,2026-02-26 22:18:23,[109985|0]
400,2026-02-26 22:18:23,[110011|0]
401,2026-02-26 22:18:23,[110011|0]
402,2026-02-26 22:18:23,[110019|0]
403,2026-02-26 22:18:23,[110035|0]
404,2026-02-26 22:18:23,[110053|0]
405,2026-02-26 22:18:23,[110085|0]
406,2026-02-26 22:18:23,[110111|0]
407,2026-02-26 22:18:23,[110123|0]
408,2026-02-26 22:18:23,[109862|0]
409,2026-02-26 22:18:23,[109623|0]
410,2026-02-26 22:18:23,[109605|0]
411,2026-02-26 22:18:23,[109729|0]
412,2026-02-26 22:18:23,[109774|0]
413,2026-02-26 22:18:23,[109779|0]
414,2026-02-26 22:18:23,[109789|0]
415,2026-02-26 22:18:23,[109756|0]
416,2026-02-26 22:18:23,[109726|0]
417,2026-02-26 22:18:23,[109771|0]
418,2026-02-26 22:18:23,[109816|0]
419,2026-02-26 22:18:23,[109857|0]
420,2026-02-26 22:18:23,[109893|0]
421,2026-02-26 22:18:23,[109923|0]
422,2026-02-26 22:18:23,[109897|0]
423,2026-02-26 22:18:23,[109940|0]
424,2026-02-26 22:18:24,[109940|0]
425,2026-02-26 22:18:24,[109971|0]
426,2026-02-26 22:18:24,[110016|0]
427,2026-02-26 22:18:24,[109995|0]
428,2026-02-26 22:18:24,[109688|0]
429,2026-02-26 22:18:24,[109505|0]
430,2026-02-26 22:18:24,[109510|0]
431,2026-02-26 22:18:24,[109589|0]
432,2026-02-26 22:18:24,[109637|0]
433,2026-02-26 22:18:24,[109644|0]
434,2026-02-26 22:18:24,[109602|0]
435,2026-02-26 22:18:24,[109605|0]
436,2026-02-26 22:18:24,[109590|0]
437,2026-02-26 22:18:24,[109611|0]
438,2026-02-26 22:18:24,[109640|0]
439,2026-02-26 22:18:24,[109666|0]
440,2026-02-26 22:18:24,[109691|0]
441,2026-02-26 22:18:24,[109721|0]
442,2026-02-26 22:18:24,[109721|0]
443,2026-02-26 22:18:24,[109731|0]
444,2026-02-26 22:18:24,[109755|0]
445,2026-02-26 22:18:24,[109795|0]
446,2026-02-26 22:18:24,[109781|0]
