Packet_Number,Timestamp,Data
33,2026-02-26 22:18:08,[-595.6043956043956|-182.41758241758242|-158.97435897435898|-183.88278388278388|-27.83882783882784]
34,2026-02-26 22:18:08,[-208.7912087912088|-25.641025641025642|-86.44688644688645|-109.89010989010988|54.94505494505494]
35,2026-02-26 22:18:08,[-141.3919413919414|31.501831501831504|-12.454212454212454|-35.8974358974359|148.71794871794873]
36,2026-02-26 22:18:08,[-49.08424908424909|150.91575091575092|122.34432234432235|103.2967032967033|297.43589743589746]
37,2026-02-26 22:18:08,[134.7985347985348|372.8937728937729|384.61538461538464|358.24175824175825|577.2893772893773]
38,2026-02-26 22:18:08,[383.1501831501831|567.7655677655678|495.23809523809524|380.95238095238096|465.9340659340659]
39,2026-02-26 22:18:08,[146.5201465201465|195.6043956043956|6.593406593406593|-154.57875457875457|-71.06227106227107]
40,2026-02-26 22:18:08,[-345.05494505494505|-208.7912087912088|-287.9120879120879|-367.032967032967|-217.58241758241758]
41,2026-02-26 22:18:08,[-416.8498168498169|-249.8168498168498|-299.6336996336996|-369.2307692307692|-191.2087912087912]
42,2026-02-26 22:18:08,[-403.6630036630037|-226.37362637362637|-273.992673992674|-336.2637362637363|-154.57875457875457]
43,2026-02-26 22:18:08,[-361.17216117216117|-205.12820512820514|-248.35164835164835|-312.8205128205128|-144.32234432234432]
44,2026-02-26 22:18:08,[-356.7765567765568|-208.05860805860806|-253.4798534798535|-296.7032967032967|-142.85714285714286]
45,2026-02-26 22:18:08,[-354.57875457875457|-205.86080586080587|-239.56043956043956|-295.23809523809524|-134.06593406593407]
46,2026-02-26 22:18:08,[-345.05494505494505|-183.88278388278388|-226.37362637362637|-271.79487179487177|-101.0989010989011]
47,2026-02-26 22:18:08,[-318.68131868131866|-161.17216117216117|-202.93040293040292|-265.9340659340659|-66.66666666666667]
48,2026-02-26 22:18:09,[-301.0989010989011|-153.1135531135531|-188.2783882783883|-246.8864468864469|-64.46886446886447]
49,2026-02-26 22:18:09,[-285.7142857142857|-115.01831501831502|-150.91575091575092|-205.86080586080587|-5.86080586080586]
50,2026-02-26 22:18:09,[-195.6043956043956|-38.827838827838825|-103.2967032967033|-180.95238095238096|-54.21245421245421]
51,2026-02-26 22:18:09,[-290.84249084249086|-120.87912087912088|-158.97435897435898|-224.9084249084249|-52.747252747252745]
52,2026-02-26 22:18:09,[-274.72527472527474|-98.9010989010989|78.3882783882784|711.3553113553113|1499.6336996336997]
53,2026-02-26 22:18:09,[1479.1208791208792|-21.978021978021978|-811.7216117216117|-630.0366300366301|-147.25274725274724]
54,2026-02-26 22:18:09,[-243.2234432234432|-94.50549450549451|-119.41391941391942|-181.6849816849817|13.91941391941392]
55,2026-02-26 22:18:09,[-179.48717948717947|-24.175824175824175|-39.56043956043956|-98.9010989010989|88.64468864468864]
56,2026-02-26 22:18:09,[-109.15750915750915|54.94505494505494|40.29304029304029|-9.523809523809524|215.3846153846154]
57,2026-02-26 22:18:09,[8.791208791208792|185.34798534798534|202.1978021978022|172.8937728937729|413.1868131868132]
58,2026-02-26 22:18:09,[245.42124542124543|456.4102564102564|488.64468864468864|427.1062271062271|635.8974358974359]
59,2026-02-26 22:18:09,[409.5238095238095|534.065934065934|463.7362637362637|295.23809523809524|345.05494505494505]
60,2026-02-26 22:18:09,[-13.186813186813186|14.652014652014651|-113.55311355311355|-267.3992673992674|-132.6007326007326]
61,2026-02-26 22:18:09,[-390.4761904761905|-265.9340659340659|-305.4945054945055|-394.13919413919416|-192.67399267399267]
62,2026-02-26 22:18:09,[-427.1062271062271|-284.98168498168496|-296.7032967032967|-365.56776556776555|-169.96336996336996]
63,2026-02-26 22:18:09,[-389.7435897435897|-240.2930402930403|-260.8058608058608|-340.65934065934067|-160.43956043956044]
64,2026-02-26 22:18:09,[-368.4981684981685|-216.84981684981685|-228.57142857142858|-321.61172161172163|-144.32234432234432]
65,2026-02-26 22:18:09,[-356.04395604395603|-220.51282051282053|-236.63003663003664|-328.93772893772893|-134.7985347985348]
66,2026-02-26 22:18:09,[-352.3809523809524|-212.45421245421247|-227.83882783882783|-318.68131868131866|-126.00732600732601]
67,2026-02-26 22:18:09,[-334.7985347985348|-189.74358974358975|-201.46520146520146|-299.6336996336996|-95.97069597069597]
68,2026-02-26 22:18:09,[-317.2161172161172|-180.95238095238096|-180.21978021978023|-276.1904761904762|-62.27106227106227]
69,2026-02-26 22:18:09,[-299.6336996336996|-170.6959706959707|-173.62637362637363|-258.6080586080586|-62.27106227106227]
70,2026-02-26 22:18:09,[-273.992673992674|-114.28571428571429|-94.50549450549451|-176.55677655677655|-8.058608058608058]
71,2026-02-26 22:18:09,[-254.21245421245422|-161.9047619047619|-183.15018315018315|-273.2600732600733|-84.24908424908425]
72,2026-02-26 22:18:09,[-298.9010989010989|-156.04395604395606|-158.97435897435898|-249.8168498168498|88.64468864468864]
73,2026-02-26 22:18:10,[406.5934065934066|1499.6336996336997|1499.6336996336997|205.86080586080587|-700.3663003663004]
74,2026-02-26 22:18:10,[-780.952380952381|-312.8205128205128|-141.3919413919414|-224.17582417582418|-31.501831501831504]
75,2026-02-26 22:18:10,[-228.57142857142858|-79.85347985347985|-65.2014652014652|-146.5201465201465|63.73626373626374]
76,2026-02-26 22:18:10,[-136.996336996337|8.058608058608058|26.373626373626372|-66.66666666666667|148.71794871794873]
77,2026-02-26 22:18:10,[-43.223443223443226|102.56410256410257|134.7985347985348|52.014652014652015|295.23809523809524]
78,2026-02-26 22:18:10,[116.48351648351648|295.23809523809524|359.7069597069597|295.23809523809524|548.7179487179487]
79,2026-02-26 22:18:10,[360.43956043956047|503.2967032967033|520.8791208791209|391.94139194139194|550.1831501831501]
80,2026-02-26 22:18:10,[245.42124542124543|243.2234432234432|122.34432234432235|-109.89010989010988|-27.106227106227106]
81,2026-02-26 22:18:10,[-321.61172161172163|-238.82783882783883|-255.67765567765568|-390.4761904761905|-204.3956043956044]
82,2026-02-26 22:18:10,[-406.5934065934066|-287.9120879120879|-274.72527472527474|-383.1501831501831|-172.8937728937729]
83,2026-02-26 22:18:10,[-380.95238095238096|-254.21245421245422|-243.95604395604394|-354.57875457875457|-132.6007326007326]
84,2026-02-26 22:18:10,[-345.05494505494505|-226.37362637362637|-212.45421245421247|-334.0659340659341|-117.94871794871794]
85,2026-02-26 22:18:10,[-318.68131868131866|-214.65201465201466|-204.3956043956044|-331.13553113553115|-110.62271062271063]
86,2026-02-26 22:18:10,[-321.61172161172163|-211.7216117216117|-197.06959706959708|-307.6923076923077|-94.50549450549451]
87,2026-02-26 22:18:10,[-311.35531135531136|-201.46520146520146|-183.15018315018315|-299.6336996336996|-94.50549450549451]
88,2026-02-26 22:18:10,[-302.56410256410254|-194.13919413919413|-173.62637362637363|-289.3772893772894|-83.51648351648352]
89,2026-02-26 22:18:10,[-285.7142857142857|-167.76556776556777|-154.57875457875457|-254.21245421245422|-15.384615384615385]
90,2026-02-26 22:18:10,[-201.46520146520146|-99.63369963369964|-103.2967032967033|-268.13186813186815|-84.24908424908425]
91,2026-02-26 22:18:10,[-293.7728937728938|-182.41758241758242|-145.78754578754578|-263.7362637362637|-53.47985347985348]
92,2026-02-26 22:18:10,[-267.3992673992674|-90.10989010989012|218.3150183150183|849.0842490842491|1499.6336996336997]
93,2026-02-26 22:18:10,[1005.8608058608058|-314.2857142857143|-810.2564102564103|-722.3443223443223|-216.84981684981685]
94,2026-02-26 22:18:10,[-246.8864468864469|-115.01831501831502|-73.99267399267399|-191.2087912087912|38.095238095238095]
95,2026-02-26 22:18:10,[-147.25274725274724|-32.967032967032964|18.315018315018314|-106.95970695970696|113.55311355311355]
96,2026-02-26 22:18:10,[-76.92307692307692|38.827838827838825|91.57509157509158|-21.245421245421245|219.04761904761904]
97,2026-02-26 22:18:10,[32.967032967032964|159.7069597069597|239.56043956043956|146.5201465201465|404.3956043956044]
98,2026-02-26 22:18:11,[255.67765567765568|403.6630036630037|474.72527472527474|345.7875457875458|579.4871794871794]
99,2026-02-26 22:18:11,[358.24175824175825|428.57142857142856|405.12820512820514|159.7069597069597|249.8168498168498]
100,2026-02-26 22:18:11,[-73.26007326007326|-86.44688644688645|-123.80952380952381|-329.6703296703297|-153.1135531135531]
101,2026-02-26 22:18:11,[-368.4981684981685|-302.56410256410254|-276.1904761904762|-413.9194139194139|-189.74358974358975]
102,2026-02-26 22:18:11,[-383.1501831501831|-286.4468864468864|-229.3040293040293|-367.032967032967|-147.25274725274724]
103,2026-02-26 22:18:11,[-342.12454212454213|-260.0732600732601|-208.7912087912088|-345.05494505494505|-132.6007326007326]
104,2026-02-26 22:18:11,[-329.6703296703297|-242.49084249084248|-202.1978021978022|-355.3113553113553|-123.80952380952381]
105,2026-02-26 22:18:11,[-320.8791208791209|-243.95604395604394|-205.12820512820514|-359.7069597069597|-129.67032967032966]
106,2026-02-26 22:18:11,[-331.86813186813185|-251.28205128205127|-202.93040293040292|-342.85714285714283|-125.27472527472527]
107,2026-02-26 22:18:11,[-317.94871794871796|-236.63003663003664|-182.41758241758242|-340.65934065934067|-113.55311355311355]
108,2026-02-26 22:18:11,[-307.6923076923077|-221.97802197802199|-169.96336996336996|-309.15750915750914|-82.78388278388279]
109,2026-02-26 22:18:11,[-274.72527472527474|-207.32600732600733|-120.87912087912088|-224.9084249084249|-4.395604395604396]
110,2026-02-26 22:18:11,[-220.51282051282053|-176.55677655677655|-158.97435897435898|-328.93772893772893|-95.97069597069597]
111,2026-02-26 22:18:11,[-274.72527472527474|-202.1978021978022|-132.6007326007326|-296.7032967032967|-65.2014652014652]
112,2026-02-26 22:18:11,[-97.43589743589743|506.2271062271062|1499.6336996336997|1499.6336996336997|347.98534798534797]
113,2026-02-26 22:18:11,[-873.992673992674|-689.3772893772893|-277.65567765567766|-265.2014652014652|-8.791208791208792]
114,2026-02-26 22:18:11,[-197.06959706959708|-123.80952380952381|-41.75824175824176|-188.2783882783883|46.15384615384615]
115,2026-02-26 22:18:11,[-131.86813186813185|-59.34065934065934|15.384615384615385|-131.13553113553112|104.02930402930403]
116,2026-02-26 22:18:11,[-62.27106227106227|16.84981684981685|107.6923076923077|-38.827838827838825|221.24542124542126]
117,2026-02-26 22:18:11,[81.31868131868131|178.75457875457874|301.0989010989011|183.15018315018315|476.9230769230769]
118,2026-02-26 22:18:11,[336.996336996337|428.57142857142856|529.6703296703297|345.05494505494505|557.5091575091575]
119,2026-02-26 22:18:11,[315.75091575091574|276.1904761904762|238.0952380952381|-61.53846153846154|57.142857142857146]
120,2026-02-26 22:18:11,[-216.11721611721612|-221.24542124542126|-200.0|-411.72161172161174|-192.67399267399267]
121,2026-02-26 22:18:11,[-381.68498168498166|-331.86813186813185|-254.94505494505495|-428.57142857142856|-192.67399267399267]
122,2026-02-26 22:18:11,[-362.6373626373626|-308.42490842490844|-221.97802197802199|-394.87179487179486|-154.57875457875457]
123,2026-02-26 22:18:11,[-334.0659340659341|-284.24908424908426|-200.0|-364.1025641025641|-120.87912087912088]
124,2026-02-26 22:18:12,[-301.83150183150184|-262.27106227106225|-179.48717948717947|-356.7765567765568|-131.13553113553112]
125,2026-02-26 22:18:12,[-309.8901098901099|-267.3992673992674|-183.88278388278388|-365.56776556776555|-143.5897435897436]
126,2026-02-26 22:18:12,[-318.68131868131866|-271.79487179487177|-178.02197802197801|-353.84615384615387|-117.94871794871794]
127,2026-02-26 22:18:12,[-290.1098901098901|-258.6080586080586|-160.43956043956044|-340.65934065934067|-112.08791208791209]
128,2026-02-26 22:18:12,[-276.1904761904762|-241.75824175824175|-148.71794871794873|-323.0769230769231|-90.10989010989012]
129,2026-02-26 22:18:12,[-243.2234432234432|-188.2783882783883|-105.49450549450549|-261.53846153846155|16.117216117216117]
130,2026-02-26 22:18:12,[-153.1135531135531|-132.6007326007326|-73.26007326007326|-298.16849816849816|-85.71428571428571]
131,2026-02-26 22:18:12,[-239.56043956043956|-200.0|-107.6923076923077|-287.9120879120879|-71.06227106227107]
132,2026-02-26 22:18:12,[-236.63003663003664|-38.827838827838825|648.3516483516484|1499.6336996336997|1499.6336996336997]
133,2026-02-26 22:18:12,[214.65201465201466|-810.2564102564103|-575.0915750915751|-427.1062271062271|-24.175824175824175]
134,2026-02-26 22:18:12,[-170.6959706959707|-145.05494505494505|-36.63003663003663|-213.91941391941393|27.106227106227106]
135,2026-02-26 22:18:12,[-114.28571428571429|-80.58608058608058|26.373626373626372|-150.1831501831502|87.17948717948718]
136,2026-02-26 22:18:12,[-53.47985347985348|-8.791208791208792|123.80952380952381|-47.61904761904762|193.4065934065934]
137,2026-02-26 22:18:12,[68.13186813186813|131.86813186813185|289.3772893772894|136.996336996337|417.5824175824176]
138,2026-02-26 22:18:12,[320.8791208791209|390.4761904761905|545.7875457875458|360.43956043956047|615.3846153846154]
139,2026-02-26 22:18:12,[442.4908424908425|406.5934065934066|428.57142857142856|85.71428571428571|194.13919413919413]
140,2026-02-26 22:18:12,[-72.52747252747253|-149.45054945054946|-107.6923076923077|-356.7765567765568|-150.1831501831502]
141,2026-02-26 22:18:12,[-323.0769230769231|-320.8791208791209|-205.86080586080587|-418.31501831501834|-188.2783882783883]
142,2026-02-26 22:18:12,[-334.7985347985348|-306.959706959707|-188.2783882783883|-390.4761904761905|-153.1135531135531]
143,2026-02-26 22:18:12,[-289.3772893772894|-277.65567765567766|-157.50915750915752|-355.3113553113553|-118.68131868131869]
144,2026-02-26 22:18:12,[-264.46886446886447|-265.9340659340659|-153.1135531135531|-358.24175824175825|-142.85714285714286]
145,2026-02-26 22:18:12,[-287.1794871794872|-272.5274725274725|-154.57875457875457|-352.3809523809524|-132.6007326007326]
146,2026-02-26 22:18:12,[-276.9230769230769|-274.72527472527474|-144.32234432234432|-346.5201465201465|-120.14652014652015]
147,2026-02-26 22:18:12,[-258.6080586080586|-252.01465201465203|-120.87912087912088|-331.86813186813185|-103.2967032967033]
148,2026-02-26 22:18:12,[-242.49084249084248|-237.36263736263737|-100.36630036630036|-306.2271062271062|-84.98168498168498]
149,2026-02-26 22:18:13,[-205.86080586080587|-197.06959706959708|-71.06227106227107|-249.8168498168498|10.989010989010989]
150,2026-02-26 22:18:13,[-116.48351648351648|-134.06593406593407|-32.967032967032964|-283.5164835164835|-72.52747252747253]
151,2026-02-26 22:18:13,[-200.0|-197.06959706959708|-60.8058608058608|-273.992673992674|-41.02564102564103]
152,2026-02-26 22:18:13,[-167.76556776556777|-27.106227106227106|550.9157509157509|1377.2893772893774|1499.6336996336997]
153,2026-02-26 22:18:13,[311.35531135531136|-765.5677655677656|-686.4468864468864|-598.5347985347985|-132.6007326007326]
154,2026-02-26 22:18:13,[-170.6959706959707|-164.83516483516485|-16.84981684981685|-217.58241758241758|16.84981684981685]
155,2026-02-26 22:18:13,[-98.9010989010989|-101.0989010989011|60.8058608058608|-146.5201465201465|84.98168498168498]
156,2026-02-26 22:18:13,[-13.186813186813186|-5.128205128205129|153.84615384615384|-40.29304029304029|204.3956043956044]
157,2026-02-26 22:18:13,[110.62271062271063|128.2051282051282|313.5531135531136|136.26373626373626|412.45421245421244]
158,2026-02-26 22:18:13,[345.7875457875458|368.4981684981685|550.1831501831501|338.46153846153845|572.1611721611722]
159,2026-02-26 22:18:13,[427.1062271062271|345.05494505494505|409.5238095238095|65.2014652014652|167.76556776556777]
160,2026-02-26 22:18:13,[-52.747252747252745|-161.17216117216117|-76.92307692307692|-358.24175824175825|-180.95238095238096]
161,2026-02-26 22:18:13,[-301.83150183150184|-343.5897435897436|-196.33699633699635|-429.3040293040293|-205.86080586080587]
162,2026-02-26 22:18:13,[-310.6227106227106|-329.6703296703297|-173.62637362637363|-396.3369963369963|-176.55677655677655]
163,2026-02-26 22:18:13,[-287.1794871794872|-310.6227106227106|-153.1135531135531|-381.68498168498166|-172.16117216117217]
164,2026-02-26 22:18:13,[-276.9230769230769|-301.0989010989011|-158.24175824175825|-393.4065934065934|-176.55677655677655]
165,2026-02-26 22:18:13,[-283.5164835164835|-318.68131868131866|-167.76556776556777|-404.3956043956044|-181.6849816849817]
166,2026-02-26 22:18:13,[-284.98168498168496|-312.8205128205128|-153.1135531135531|-384.61538461538464|-176.55677655677655]
167,2026-02-26 22:18:13,[-268.86446886446885|-306.959706959707|-131.13553113553112|-361.17216117216117|-149.45054945054946]
168,2026-02-26 22:18:13,[-241.02564102564102|-276.1904761904762|-112.08791208791209|-342.85714285714283|-119.41391941391942]
169,2026-02-26 22:18:13,[-217.58241758241758|-254.21245421245422|-87.17948717948718|-317.94871794871796|-98.16849816849818]
170,2026-02-26 22:18:13,[-191.2087912087912|-217.58241758241758|-16.117216117216117|-227.83882783882783|-41.02564102564103]
171,2026-02-26 22:18:13,[-154.57875457875457|-224.9084249084249|-85.71428571428571|-323.0769230769231|-114.28571428571429]
172,2026-02-26 22:18:13,[-189.74358974358975|-227.83882783882783|-63.00366300366301|-315.75091575091574|-62.27106227106227]
173,2026-02-26 22:18:14,[128.93772893772893|951.6483516483516|1499.6336996336997|1004.3956043956044|-303.2967032967033]
174,2026-02-26 22:18:14,[-827.1062271062272|-544.3223443223443|-101.0989010989011|-272.5274725274725|-79.85347985347985]
175,2026-02-26 22:18:14,[-154.57875457875457|-181.6849816849817|7.326007326007326|-208.7912087912088|-6.593406593406593]
176,2026-02-26 22:18:14,[-73.99267399267399|-108.42490842490842|79.12087912087912|-136.26373626373626|74.72527472527473]
177,2026-02-26 22:18:14,[30.036630036630036|-3.663003663003663|195.6043956043956|-13.91941391941392|224.9084249084249]
178,2026-02-26 22:18:14,[191.2087912087912|192.67399267399267|418.31501831501834|229.3040293040293|484.24908424908426]
179,2026-02-26 22:18:14,[450.54945054945057|428.57142857142856|621.978021978022|362.6373626373626|515.018315018315]
180,2026-02-26 22:18:14,[383.1501831501831|208.05860805860806|249.8168498168498|-114.28571428571429|-29.304029304029303]
181,2026-02-26 22:18:14,[-177.28937728937728|-298.9010989010989|-164.83516483516485|-429.3040293040293|-258.6080586080586]
182,2026-02-26 22:18:14,[-329.6703296703297|-397.0695970695971|-225.64102564102564|-447.6190476190476|-254.21245421245422]
183,2026-02-26 22:18:14,[-320.1465201465202|-375.8241758241758|-191.2087912087912|-424.1758241758242|-218.3150183150183]
184,2026-02-26 22:18:14,[-271.79487179487177|-331.86813186813185|-153.1135531135531|-371.42857142857144|-193.4065934065934]
185,2026-02-26 22:18:14,[-242.49084249084248|-310.6227106227106|-123.07692307692308|-352.3809523809524|-183.88278388278388]
186,2026-02-26 22:18:14,[-249.08424908424908|-312.0879120879121|-134.06593406593407|-359.7069597069597|-174.35897435897436]
187,2026-02-26 22:18:14,[-235.16483516483515|-300.3663003663004|-120.87912087912088|-345.05494505494505|-167.76556776556777]
188,2026-02-26 22:18:14,[-223.44322344322345|-290.84249084249086|-103.2967032967033|-334.0659340659341|-164.83516483516485]
189,2026-02-26 22:18:14,[-208.7912087912088|-273.2600732600733|-90.10989010989012|-325.27472527472526|-156.04395604395606]
190,2026-02-26 22:18:14,[-200.0|-261.53846153846155|-76.19047619047619|-308.42490842490844|-142.12454212454213]
191,2026-02-26 22:18:14,[-173.62637362637363|-249.8168498168498|-63.00366300366301|-287.9120879120879|-120.14652014652015]
192,2026-02-26 22:18:14,[-153.1135531135531|-208.7912087912088|-16.84981684981685|-252.74725274725276|-51.282051282051285]
193,2026-02-26 22:18:14,[-60.8058608058608|-126.73992673992674|32.967032967032964|-218.3150183150183|-73.99267399267399]
194,2026-02-26 22:18:14,[-126.73992673992674|-204.3956043956044|-15.384615384615385|-246.8864468864469|-71.06227106227107]
195,2026-02-26 22:18:14,[-103.2967032967033|-202.93040293040292|85.71428571428571|230.76923076923077|1499.6336996336997]
196,2026-02-26 22:18:14,[1499.6336996336997|664.4688644688645|-477.65567765567766|-865.2014652014652|-369.96336996337]
197,2026-02-26 22:18:14,[-155.3113553113553|-166.3003663003663|33.6996336996337|-189.74358974358975|-5.128205128205129]
198,2026-02-26 22:18:14,[-16.84981684981685|-83.51648351648352|120.14652014652015|-112.08791208791209|59.34065934065934]
199,2026-02-26 22:18:15,[52.014652014652015|-24.175824175824175|192.67399267399267|-32.967032967032964|146.5201465201465]
200,2026-02-26 22:18:15,[148.71794871794873|86.44688644688645|321.61172161172163|120.14652014652015|324.54212454212455]
201,2026-02-26 22:18:15,[360.43956043956047|314.2857142857143|592.6739926739926|386.0805860805861|567.7655677655678]
202,2026-02-26 22:18:15,[544.3223443223443|427.1062271062271|628.5714285714286|298.16849816849816|334.7985347985348]
203,2026-02-26 22:18:15,[186.8131868131868|-33.6996336996337|75.45787545787546|-252.01465201465203|-164.83516483516485]
204,2026-02-26 22:18:15,[-224.17582417582418|-353.84615384615387|-158.24175824175825|-399.26739926739924|-252.74725274725276]
205,2026-02-26 22:18:15,[-253.4798534798535|-345.05494505494505|-135.53113553113553|-369.96336996337|-208.7912087912088]
206,2026-02-26 22:18:15,[-216.11721611721612|-313.5531135531136|-105.49450549450549|-343.5897435897436|-182.41758241758242]
207,2026-02-26 22:18:15,[-192.67399267399267|-305.4945054945055|-89.37728937728937|-345.05494505494505|-200.0]
208,2026-02-26 22:18:15,[-212.45421245421247|-324.54212454212455|-120.87912087912088|-369.2307692307692|-226.37362637362637]
209,2026-02-26 22:18:15,[-227.1062271062271|-342.12454212454213|-123.80952380952381|-361.9047619047619|-217.58241758241758]
210,2026-02-26 22:18:15,[-217.58241758241758|-337.72893772893775|-120.14652014652015|-343.5897435897436|-195.6043956043956]
211,2026-02-26 22:18:15,[-205.86080586080587|-321.61172161172163|-101.0989010989011|-331.13553113553115|-189.74358974358975]
212,2026-02-26 22:18:15,[-180.95238095238096|-298.16849816849816|-77.65567765567765|-306.959706959707|-164.83516483516485]
213,2026-02-26 22:18:15,[-158.24175824175825|-274.72527472527474|-53.47985347985348|-287.1794871794872|-145.78754578754578]
214,2026-02-26 22:18:15,[-128.2051282051282|-241.02564102564102|-24.90842490842491|-235.16483516483515|-60.07326007326007]
215,2026-02-26 22:18:15,[-49.08424908424909|-192.67399267399267|5.86080586080586|-270.3296703296703|-148.71794871794873]
216,2026-02-26 22:18:15,[-133.33333333333334|-261.53846153846155|-37.362637362637365|-271.06227106227107|-141.3919413919414]
217,2026-02-26 22:18:15,[-135.53113553113553|-160.43956043956044|405.12820512820514|1075.4578754578754|1499.6336996336997]
218,2026-02-26 22:18:15,[782.4175824175824|-638.0952380952381|-687.1794871794872|-603.6630036630037|-236.63003663003664]
219,2026-02-26 22:18:15,[-120.87912087912088|-229.3040293040293|22.71062271062271|-200.0|-64.46886446886447]
220,2026-02-26 22:18:15,[-38.827838827838825|-157.50915750915752|78.3882783882784|-150.91575091575092|-19.78021978021978]
221,2026-02-26 22:18:15,[34.43223443223443|-67.3992673992674|168.4981684981685|-41.02564102564103|111.35531135531136]
222,2026-02-26 22:18:15,[160.43956043956044|50.54945054945055|309.8901098901099|115.01831501831502|295.23809523809524]
223,2026-02-26 22:18:16,[389.010989010989|296.7032967032967|592.6739926739926|368.4981684981685|491.57509157509156]
224,2026-02-26 22:18:16,[534.065934065934|354.57875457875457|529.6703296703297|184.6153846153846|179.48717948717947]
225,2026-02-26 22:18:16,[87.17948717948718|-157.50915750915752|-16.117216117216117|-312.8205128205128|-274.72527472527474]
226,2026-02-26 22:18:16,[-299.6336996336996|-519.4139194139194|-328.93772893772893|-586.8131868131868|-495.97069597069594]
227,2026-02-26 22:18:16,[-434.43223443223445|-575.0915750915751|-321.61172161172163|-535.5311355311355|-422.7106227106227]
228,2026-02-26 22:18:16,[-369.96336996337|-489.3772893772894|-236.63003663003664|-448.35164835164835|-333.3333333333333]
229,2026-02-26 22:18:16,[-287.9120879120879|-427.1062271062271|-189.74358974358975|-414.65201465201466|-306.2271062271062]
230,2026-02-26 22:18:16,[-263.003663003663|-416.8498168498169|-164.83516483516485|-387.54578754578756|-277.65567765567766]
