Packet_Number,Timestamp,Data
65,2026-01-31 19:26:34,[-84.24908424908425|-87.91208791208791|-94.50549450549451|-134.06593406593407|-87.17948717948718]
66,2026-01-31 19:26:34,[-65.2014652014652|-43.223443223443226|-50.54945054945055|-62.27106227106227|-79.85347985347985]
67,2026-01-31 19:26:34,[-97.43589743589743|-87.17948717948718|-85.71428571428571|-83.51648351648352|-78.3882783882784]
68,2026-01-31 19:26:34,[-73.99267399267399|-71.06227106227107|-85.71428571428571|-112.08791208791209|69.59706959706959]
69,2026-01-31 19:26:34,[397.8021978021978|626.3736263736264|367.032967032967|-87.91208791208791|-351.64835164835165]
70,2026-01-31 19:26:34,[-181.6849816849817|-53.47985347985348|-43.223443223443226|-47.61904761904762|-30.036630036630036]
71,2026-01-31 19:26:34,[-28.571428571428573|-21.245421245421245|-31.501831501831504|-63.00366300366301|-19.78021978021978]
72,2026-01-31 19:26:34,[-15.384615384615385|-8.791208791208792|-2.93040293040293|15.384615384615385|25.641025641025642]
73,2026-01-31 19:26:34,[28.571428571428573|44.688644688644686|43.223443223443226|54.94505494505494|87.17948717948718]
74,2026-01-31 19:26:34,[108.42490842490842|120.87912087912088|132.6007326007326|122.34432234432235|162.63736263736263]
75,2026-01-31 19:26:34,[166.3003663003663|154.57875457875457|128.2051282051282|102.56410256410257|68.86446886446886]
76,2026-01-31 19:26:34,[32.967032967032964|-25.641025641025642|-55.67765567765568|-80.58608058608058|-120.87912087912088]
77,2026-01-31 19:26:34,[-156.7765567765568|-153.1135531135531|-167.03296703296704|-205.12820512820514|-161.9047619047619]
78,2026-01-31 19:26:34,[-156.04395604395606|-180.95238095238096|-158.97435897435898|-152.38095238095238|-155.3113553113553]
79,2026-01-31 19:26:34,[-160.43956043956044|-135.53113553113553|-144.32234432234432|-148.71794871794873|-129.67032967032966]
80,2026-01-31 19:26:34,[-134.06593406593407|-132.6007326007326|-126.73992673992674|-188.2783882783883|-134.7985347985348]
81,2026-01-31 19:26:34,[-131.13553113553112|-153.1135531135531|-122.34432234432235|-132.6007326007326|-133.33333333333334]
82,2026-01-31 19:26:34,[-119.41391941391942|-119.41391941391942|-131.13553113553112|-118.68131868131869|-105.49450549450549]
83,2026-01-31 19:26:34,[-122.34432234432235|-121.6117216117216|-115.01831501831502|-130.4029304029304|-109.15750915750915]
84,2026-01-31 19:26:34,[-107.6923076923077|-120.87912087912088|-120.87912087912088|-113.55311355311355|-100.36630036630036]
85,2026-01-31 19:26:34,[-106.22710622710623|-101.83150183150182|-112.08791208791209|-97.43589743589743|-95.97069597069597]
86,2026-01-31 19:26:35,[-101.83150183150182|-103.2967032967033|-88.64468864468864|-127.47252747252747|-76.19047619047619]
87,2026-01-31 19:26:35,[-102.56410256410257|-89.37728937728937|-85.71428571428571|-66.66666666666667|-76.19047619047619]
88,2026-01-31 19:26:35,[-66.66666666666667|-76.92307692307692|-94.50549450549451|-100.36630036630036|-89.37728937728937]
89,2026-01-31 19:26:35,[-84.24908424908425|-95.97069597069597|-88.64468864468864|-133.33333333333334|-79.12087912087912]
90,2026-01-31 19:26:35,[-62.27106227106227|28.571428571428573|232.96703296703296|298.16849816849816|92.3076923076923]
91,2026-01-31 19:26:35,[-134.7985347985348|-308.42490842490844|-205.86080586080587|-109.15750915750915|-106.22710622710623]
92,2026-01-31 19:26:35,[-62.27106227106227|-56.41025641025641|-75.45787545787546|-83.51648351648352|-41.02564102564103]
93,2026-01-31 19:26:35,[-43.223443223443226|-36.63003663003663|-32.967032967032964|-37.362637362637365|-16.84981684981685]
94,2026-01-31 19:26:35,[-28.571428571428573|-5.128205128205129|-5.86080586080586|-13.91941391941392|22.71062271062271]
95,2026-01-31 19:26:35,[37.362637362637365|52.014652014652015|64.46886446886447|56.41025641025641|109.15750915750915]
96,2026-01-31 19:26:35,[81.31868131868131|90.84249084249085|100.36630036630036|73.99267399267399|50.54945054945055]
97,2026-01-31 19:26:35,[27.106227106227106|-6.593406593406593|-47.61904761904762|-85.71428571428571|-95.97069597069597]
98,2026-01-31 19:26:35,[-136.26373626373626|-135.53113553113553|-158.97435897435898|-206.5934065934066|-149.45054945054946]
99,2026-01-31 19:26:35,[-160.43956043956044|-158.24175824175825|-161.17216117216117|-154.57875457875457|-161.9047619047619]
100,2026-01-31 19:26:35,[-156.04395604395606|-147.25274725274724|-150.1831501831502|-158.24175824175825|-147.25274725274724]
101,2026-01-31 19:26:35,[-148.71794871794873|-145.78754578754578|-157.50915750915752|-180.95238095238096|-147.25274725274724]
102,2026-01-31 19:26:35,[-150.91575091575092|-147.25274725274724|-154.57875457875457|-153.1135531135531|-155.3113553113553]
103,2026-01-31 19:26:35,[-156.04395604395606|-158.97435897435898|-159.7069597069597|-164.83516483516485|-161.17216117216117]
104,2026-01-31 19:26:35,[-150.1831501831502|-149.45054945054946|-153.84615384615384|-202.1978021978022|-153.1135531135531]
105,2026-01-31 19:26:35,[-158.24175824175825|-158.97435897435898|-147.25274725274724|-142.85714285714286|-147.25274725274724]
106,2026-01-31 19:26:35,[-148.71794871794873|-156.04395604395606|-160.43956043956044|-169.96336996336996|-160.43956043956044]
107,2026-01-31 19:26:35,[-154.57875457875457|-150.1831501831502|-156.7765567765568|-164.83516483516485|-158.24175824175825]
108,2026-01-31 19:26:35,[-150.1831501831502|-37.362637362637365|175.0915750915751|243.2234432234432|43.223443223443226]
109,2026-01-31 19:26:35,[-241.02564102564102|-371.42857142857144|-242.49084249084248|-148.71794871794873|-135.53113553113553]
110,2026-01-31 19:26:35,[-128.2051282051282|-123.07692307692308|-120.87912087912088|-156.04395604395606|-120.87912087912088]
111,2026-01-31 19:26:36,[-120.87912087912088|-111.35531135531136|-100.36630036630036|-90.10989010989012|-84.24908424908425]
112,2026-01-31 19:26:36,[-76.92307692307692|-65.2014652014652|-54.21245421245421|-39.56043956043956|-32.967032967032964]
113,2026-01-31 19:26:36,[-13.186813186813186|15.384615384615385|22.71062271062271|8.791208791208792|60.8058608058608]
114,2026-01-31 19:26:36,[63.73626373626374|62.27106227106227|60.8058608058608|51.282051282051285|25.641025641025642]
115,2026-01-31 19:26:36,[-6.593406593406593|-51.282051282051285|-97.43589743589743|-134.06593406593407|-160.43956043956044]
116,2026-01-31 19:26:36,[-178.75457875457874|-200.0|-213.91941391941393|-252.01465201465203|-215.3846153846154]
117,2026-01-31 19:26:36,[-220.51282051282053|-223.44322344322345|-220.51282051282053|-212.45421245421247|-214.65201465201466]
118,2026-01-31 19:26:36,[-205.86080586080587|-204.3956043956044|-204.3956043956044|-195.6043956043956|-195.6043956043956]
119,2026-01-31 19:26:36,[-194.87179487179486|-191.2087912087912|-192.67399267399267|-227.83882783882783|-193.4065934065934]
120,2026-01-31 19:26:36,[-191.2087912087912|-191.94139194139194|-191.2087912087912|-191.94139194139194|-193.4065934065934]
121,2026-01-31 19:26:36,[-191.2087912087912|-188.2783882783883|-190.47619047619048|-189.74358974358975|-180.95238095238096]
122,2026-01-31 19:26:36,[-179.48717948717947|-177.28937728937728|-179.48717948717947|-216.84981684981685|-173.62637362637363]
123,2026-01-31 19:26:36,[-173.62637362637363|-178.02197802197801|-170.6959706959707|-173.62637362637363|-169.96336996336996]
124,2026-01-31 19:26:36,[-166.3003663003663|-169.96336996336996|-169.23076923076923|-168.4981684981685|-167.76556776556777]
125,2026-01-31 19:26:36,[-160.43956043956044|-158.97435897435898|-157.50915750915752|-191.2087912087912|-154.57875457875457]
126,2026-01-31 19:26:36,[-160.43956043956044|-169.96336996336996|-172.16117216117217|-175.0915750915751|-170.6959706959707]
127,2026-01-31 19:26:36,[-150.1831501831502|-135.53113553113553|-123.80952380952381|-120.14652014652015|-131.13553113553112]
128,2026-01-31 19:26:36,[-135.53113553113553|-132.6007326007326|-128.2051282051282|-166.3003663003663|-122.34432234432235]
129,2026-01-31 19:26:36,[-122.34432234432235|-147.25274725274724|-114.28571428571429|87.17948717948718|443.2234432234432]
130,2026-01-31 19:26:36,[489.3772893772894|88.64468864468864|-326.007326007326|-336.2637362637363|-142.85714285714286]
131,2026-01-31 19:26:36,[-109.89010989010988|-100.36630036630036|-94.50549450549451|-85.71428571428571|-72.52747252747253]
132,2026-01-31 19:26:36,[-65.2014652014652|-60.8058608058608|-54.21245421245421|-52.747252747252745|-49.08424908424909]
133,2026-01-31 19:26:36,[-38.827838827838825|-29.304029304029303|-24.175824175824175|-8.058608058608058|8.058608058608058]
134,2026-01-31 19:26:36,[17.582417582417584|28.571428571428573|52.014652014652015|41.75824175824176|104.02930402930403]
135,2026-01-31 19:26:36,[131.13553113553112|149.45054945054946|167.03296703296704|178.02197802197801|182.41758241758242]
136,2026-01-31 19:26:36,[177.28937728937728|158.24175824175825|122.34432234432235|75.45787545787546|27.106227106227106]
137,2026-01-31 19:26:37,[-24.90842490842491|-76.92307692307692|-123.80952380952381|-194.13919413919413|-173.62637362637363]
138,2026-01-31 19:26:37,[-182.41758241758242|-197.06959706959708|-202.93040293040292|-195.6043956043956|-195.6043956043956]
139,2026-01-31 19:26:37,[-194.13919413919413|-191.2087912087912|-183.88278388278388|-180.95238095238096|-179.48717948717947]
140,2026-01-31 19:26:37,[-172.16117216117217|-172.8937728937729|-173.62637362637363|-178.02197802197801|-172.16117216117217]
141,2026-01-31 19:26:37,[-172.8937728937729|-172.16117216117217|-173.62637362637363|-172.8937728937729|-172.16117216117217]
142,2026-01-31 19:26:37,[-171.42857142857142|-172.8937728937729|-168.4981684981685|-164.83516483516485|-172.16117216117217]
143,2026-01-31 19:26:37,[-166.3003663003663|-169.96336996336996|-172.16117216117217|-204.3956043956044|-159.7069597069597]
144,2026-01-31 19:26:37,[-161.9047619047619|-158.97435897435898|-157.50915750915752|-152.38095238095238|-146.5201465201465]
145,2026-01-31 19:26:37,[-142.85714285714286|-144.32234432234432|-142.12454212454213|-136.996336996337|-134.7985347985348]
146,2026-01-31 19:26:37,[-125.27472527472527|-123.07692307692308|-126.00732600732601|-160.43956043956044|-115.01831501831502]
147,2026-01-31 19:26:37,[-115.01831501831502|-123.07692307692308|-123.07692307692308|-126.73992673992674|-134.06593406593407]
148,2026-01-31 19:26:37,[-112.08791208791209|-84.98168498168498|-72.52747252747253|-78.3882783882784|-84.98168498168498]
149,2026-01-31 19:26:37,[-98.16849816849818|-111.35531135531136|-115.75091575091575|-144.32234432234432|-102.56410256410257]
150,2026-01-31 19:26:37,[-101.83150183150182|-106.22710622710623|-123.80952380952381|-101.83150183150182|67.3992673992674]
151,2026-01-31 19:26:37,[475.45787545787545|701.8315018315018|311.35531135531136|-248.35164835164835|-427.83882783882785]
152,2026-01-31 19:26:37,[-167.76556776556777|-79.85347985347985|-79.85347985347985|-109.15750915750915|-63.73626373626374]
153,2026-01-31 19:26:37,[-59.34065934065934|-52.014652014652015|-47.61904761904762|-41.75824175824176|-35.8974358974359]
154,2026-01-31 19:26:37,[-24.175824175824175|-14.652014652014651|-5.86080586080586|8.058608058608058|19.047619047619047]
155,2026-01-31 19:26:37,[30.036630036630036|46.15384615384615|62.27106227106227|53.47985347985348|110.62271062271063]
156,2026-01-31 19:26:37,[134.7985347985348|162.63736263736263|186.8131868131868|216.11721611721612|221.97802197802199]
157,2026-01-31 19:26:37,[227.1062271062271|214.65201465201466|194.13919413919413|157.50915750915752|106.95970695970696]
158,2026-01-31 19:26:37,[53.47985347985348|-8.058608058608058|-62.27106227106227|-143.5897435897436|-144.32234432234432]
159,2026-01-31 19:26:37,[-170.6959706959707|-181.6849816849817|-191.2087912087912|-194.87179487179486|-202.1978021978022]
160,2026-01-31 19:26:37,[-193.4065934065934|-189.74358974358975|-190.47619047619048|-188.2783882783883|-182.41758241758242]
161,2026-01-31 19:26:38,[-176.55677655677655|-173.62637362637363|-178.75457875457874|-215.3846153846154|-169.23076923076923]
162,2026-01-31 19:26:38,[-169.23076923076923|-177.28937728937728|-167.03296703296704|-169.23076923076923|-173.62637362637363]
163,2026-01-31 19:26:38,[-170.6959706959707|-165.56776556776558|-168.4981684981685|-174.35897435897436|-173.62637362637363]
164,2026-01-31 19:26:38,[-167.76556776556777|-169.96336996336996|-172.8937728937729|-200.73260073260073|-161.17216117216117]
165,2026-01-31 19:26:38,[-160.43956043956044|-166.3003663003663|-164.10256410256412|-156.04395604395606|-153.1135531135531]
166,2026-01-31 19:26:38,[-150.1831501831502|-145.78754578754578|-145.78754578754578|-142.12454212454213|-142.12454212454213]
167,2026-01-31 19:26:38,[-135.53113553113553|-135.53113553113553|-132.6007326007326|-160.43956043956044|-128.2051282051282]
168,2026-01-31 19:26:38,[-123.80952380952381|-120.87912087912088|-119.41391941391942|-116.48351648351648|-111.35531135531136]
169,2026-01-31 19:26:38,[-103.2967032967033|-106.22710622710623|-106.22710622710623|-107.6923076923077|-100.36630036630036]
170,2026-01-31 19:26:38,[-67.3992673992674|-56.41025641025641|-71.06227106227107|-106.22710622710623|-86.44688644688645]
171,2026-01-31 19:26:38,[-95.97069597069597|-98.9010989010989|-94.50549450549451|-79.85347985347985|-87.17948717948718]
172,2026-01-31 19:26:38,[-84.24908424908425|-102.56410256410257|-80.58608058608058|68.13186813186813|383.1501831501831]
173,2026-01-31 19:26:38,[588.2783882783883|312.0879120879121|-132.6007326007326|-425.64102564102564|-210.25641025641025]
174,2026-01-31 19:26:38,[-72.52747252747253|-60.8058608058608|-56.41025641025641|-49.08424908424909|-52.747252747252745]
175,2026-01-31 19:26:38,[-49.08424908424909|-40.29304029304029|-32.967032967032964|-30.036630036630036|-28.571428571428573]
176,2026-01-31 19:26:38,[-18.315018315018314|-11.72161172161172|-8.058608058608058|-29.304029304029303|18.315018315018314]
177,2026-01-31 19:26:38,[32.967032967032964|41.75824175824176|56.41025641025641|76.92307692307692|103.2967032967033]
178,2026-01-31 19:26:38,[120.87912087912088|138.46153846153845|156.04395604395606|161.17216117216117|160.43956043956044]
179,2026-01-31 19:26:38,[153.84615384615384|135.53113553113553|93.04029304029304|40.29304029304029|12.454212454212454]
180,2026-01-31 19:26:38,[-32.967032967032964|-77.65567765567765|-120.14652014652015|-142.12454212454213|-158.97435897435898]
181,2026-01-31 19:26:38,[-176.55677655677655|-178.02197802197801|-172.16117216117217|-173.62637362637363|-172.16117216117217]
182,2026-01-31 19:26:38,[-167.76556776556777|-173.62637362637363|-169.23076923076923|-200.0|-150.91575091575092]
183,2026-01-31 19:26:38,[-149.45054945054946|-156.7765567765568|-157.50915750915752|-156.7765567765568|-158.24175824175825]
184,2026-01-31 19:26:38,[-154.57875457875457|-167.76556776556777|-161.9047619047619|-169.23076923076923|-172.16117216117217]
185,2026-01-31 19:26:38,[-169.96336996336996|-169.23076923076923|-164.83516483516485|-207.32600732600733|-156.7765567765568]
186,2026-01-31 19:26:39,[-159.7069597069597|-160.43956043956044|-153.1135531135531|-150.1831501831502|-150.1831501831502]
187,2026-01-31 19:26:39,[-150.1831501831502|-147.98534798534797|-144.32234432234432|-149.45054945054946|-145.78754578754578]
188,2026-01-31 19:26:39,[-149.45054945054946|-144.32234432234432|-153.1135531135531|-179.48717948717947|-123.80952380952381]
189,2026-01-31 19:26:39,[-124.54212454212454|-123.80952380952381|-121.6117216117216|-129.67032967032966|-141.3919413919414]
190,2026-01-31 19:26:39,[-136.26373626373626|-121.6117216117216|-115.01831501831502|-115.75091575091575|-120.14652014652015]
191,2026-01-31 19:26:39,[-131.13553113553112|-87.91208791208791|63.73626373626374|309.8901098901099|358.97435897435895]
192,2026-01-31 19:26:39,[104.76190476190476|-248.35164835164835|-347.98534798534797|-202.93040293040292|-112.08791208791209]
193,2026-01-31 19:26:39,[-94.50549450549451|-84.98168498168498|-82.78388278388279|-82.78388278388279|-74.72527472527473]
194,2026-01-31 19:26:39,[-60.8058608058608|-61.53846153846154|-50.54945054945055|-78.3882783882784|-36.63003663003663]
195,2026-01-31 19:26:39,[-37.362637362637365|-24.175824175824175|-24.175824175824175|-19.78021978021978|4.395604395604396]
196,2026-01-31 19:26:39,[13.91941391941392|22.71062271062271|49.81684981684982|68.13186813186813|75.45787545787546]
197,2026-01-31 19:26:39,[97.43589743589743|107.6923076923077|98.16849816849818|62.27106227106227|81.31868131868131]
198,2026-01-31 19:26:39,[46.15384615384615|8.058608058608058|-27.106227106227106|-75.45787545787546|-111.35531135531136]
199,2026-01-31 19:26:39,[-135.53113553113553|-153.1135531135531|-161.9047619047619|-167.76556776556777|-178.02197802197801]
200,2026-01-31 19:26:39,[-179.48717948717947|-180.95238095238096|-178.75457875457874|-215.3846153846154|-176.55677655677655]
201,2026-01-31 19:26:39,[-173.62637362637363|-167.76556776556777|-167.76556776556777|-158.97435897435898|-158.97435897435898]
202,2026-01-31 19:26:39,[-153.1135531135531|-166.3003663003663|-155.3113553113553|-156.04395604395606|-164.83516483516485]
203,2026-01-31 19:26:39,[-154.57875457875457|-157.50915750915752|-156.7765567765568|-201.46520146520146|-158.97435897435898]
204,2026-01-31 19:26:39,[-158.97435897435898|-149.45054945054946|-153.1135531135531|-158.97435897435898|-154.57875457875457]
205,2026-01-31 19:26:39,[-148.71794871794873|-158.97435897435898|-145.78754578754578|-145.78754578754578|-149.45054945054946]
206,2026-01-31 19:26:39,[-141.3919413919414|-156.04395604395606|-153.84615384615384|-191.2087912087912|-150.1831501831502]
207,2026-01-31 19:26:39,[-136.996336996337|-134.06593406593407|-127.47252747252747|-120.87912087912088|-120.87912087912088]
208,2026-01-31 19:26:39,[-135.53113553113553|-142.85714285714286|-126.00732600732601|-123.07692307692308|-120.87912087912088]
209,2026-01-31 19:26:39,[-120.87912087912088|-123.80952380952381|-125.27472527472527|-95.97069597069597|128.2051282051282]
210,2026-01-31 19:26:39,[350.1831501831502|221.97802197802199|-27.106227106227106|-312.8205128205128|-298.16849816849816]
211,2026-01-31 19:26:39,[-150.1831501831502|-115.75091575091575|-100.36630036630036|-87.17948717948718|-85.71428571428571]
212,2026-01-31 19:26:40,[-78.3882783882784|-73.99267399267399|-65.2014652014652|-98.9010989010989|-52.014652014652015]
213,2026-01-31 19:26:40,[-52.747252747252745|-52.747252747252745|-38.827838827838825|-31.501831501831504|-21.245421245421245]
214,2026-01-31 19:26:40,[-15.384615384615385|-6.593406593406593|17.582417582417584|31.501831501831504|44.688644688644686]
215,2026-01-31 19:26:40,[65.93406593406593|78.3882783882784|87.91208791208791|56.41025641025641|86.44688644688645]
216,2026-01-31 19:26:40,[69.59706959706959|52.747252747252745|27.106227106227106|-12.454212454212454|-50.54945054945055]
217,2026-01-31 19:26:40,[-87.17948717948718|-113.55311355311355|-134.06593406593407|-158.97435897435898|-165.56776556776558]
218,2026-01-31 19:26:40,[-169.96336996336996|-176.55677655677655|-172.16117216117217|-208.7912087912088|-170.6959706959707]
219,2026-01-31 19:26:40,[-167.03296703296704|-172.8937728937729|-167.76556776556777|-166.3003663003663|-156.04395604395606]
220,2026-01-31 19:26:40,[-148.71794871794873|-154.57875457875457|-147.25274725274724|-154.57875457875457|-155.3113553113553]
221,2026-01-31 19:26:40,[-153.1135531135531|-153.1135531135531|-156.04395604395606|-192.67399267399267|-149.45054945054946]
222,2026-01-31 19:26:40,[-154.57875457875457|-149.45054945054946|-153.84615384615384|-157.50915750915752|-157.50915750915752]
223,2026-01-31 19:26:40,[-147.98534798534797|-150.1831501831502|-148.71794871794873|-154.57875457875457|-153.1135531135531]
224,2026-01-31 19:26:40,[-142.85714285714286|-144.32234432234432|-143.5897435897436|-172.16117216117217|-135.53113553113553]
225,2026-01-31 19:26:40,[-143.5897435897436|-141.3919413919414|-131.13553113553112|-136.26373626373626|-134.7985347985348]
226,2026-01-31 19:26:40,[-129.67032967032966|-131.13553113553112|-132.6007326007326|-134.7985347985348|-134.7985347985348]
227,2026-01-31 19:26:40,[-131.13553113553112|-131.86813186813185|-131.13553113553112|-150.1831501831502|-144.32234432234432]
228,2026-01-31 19:26:40,[-128.2051282051282|-125.27472527472527|-116.48351648351648|-110.62271062271063|-120.87912087912088]
229,2026-01-31 19:26:40,[-123.80952380952381|-120.87912087912088|-114.28571428571429|-115.01831501831502|-114.28571428571429]
230,2026-01-31 19:26:40,[-106.22710622710623|-123.80952380952381|-134.06593406593407|-95.97069597069597|182.41758241758242]
231,2026-01-31 19:26:40,[409.5238095238095|261.53846153846155|-52.747252747252745|-322.34432234432234|-220.51282051282053]
232,2026-01-31 19:26:40,[-111.35531135531136|-107.6923076923077|-101.83150183150182|-94.50549450549451|-83.51648351648352]
233,2026-01-31 19:26:40,[-81.31868131868131|-78.3882783882784|-73.99267399267399|-101.83150183150182|-56.41025641025641]
234,2026-01-31 19:26:40,[-50.54945054945055|-52.014652014652015|-47.61904761904762|-41.02564102564103|-37.362637362637365]
235,2026-01-31 19:26:40,[-24.175824175824175|-15.384615384615385|-7.326007326007326|10.989010989010989|25.641025641025642]
236,2026-01-31 19:26:41,[52.747252747252745|61.53846153846154|69.59706959706959|40.29304029304029|84.24908424908425]
237,2026-01-31 19:26:41,[75.45787545787546|53.47985347985348|32.967032967032964|-2.93040293040293|-32.967032967032964]
238,2026-01-31 19:26:41,[-67.3992673992674|-112.08791208791209|-134.06593406593407|-157.50915750915752|-172.16117216117217]
239,2026-01-31 19:26:41,[-173.62637362637363|-182.41758241758242|-189.74358974358975|-229.3040293040293|-183.15018315018315]
240,2026-01-31 19:26:41,[-182.41758241758242|-193.4065934065934|-181.6849816849817|-178.02197802197801|-170.6959706959707]
241,2026-01-31 19:26:41,[-161.17216117216117|-167.76556776556777|-166.3003663003663|-161.9047619047619|-164.83516483516485]
242,2026-01-31 19:26:41,[-160.43956043956044|-164.10256410256412|-161.9047619047619|-201.46520146520146|-161.9047619047619]
243,2026-01-31 19:26:41,[-158.97435897435898|-166.3003663003663|-161.9047619047619|-157.50915750915752|-164.10256410256412]
244,2026-01-31 19:26:41,[-156.7765567765568|-164.83516483516485|-155.3113553113553|-156.04395604395606|-157.50915750915752]
245,2026-01-31 19:26:41,[-153.1135531135531|-153.84615384615384|-149.45054945054946|-183.88278388278388|-147.98534798534797]
246,2026-01-31 19:26:41,[-146.5201465201465|-153.84615384615384|-150.1831501831502|-156.04395604395606|-153.1135531135531]
247,2026-01-31 19:26:41,[-145.78754578754578|-155.3113553113553|-147.25274725274724|-145.05494505494505|-141.3919413919414]
248,2026-01-31 19:26:41,[-134.7985347985348|-141.3919413919414|-132.6007326007326|-167.76556776556777|-126.73992673992674]
249,2026-01-31 19:26:41,[-123.07692307692308|-130.4029304029304|-125.27472527472527|-119.41391941391942|-122.34432234432235]
250,2026-01-31 19:26:41,[-119.41391941391942|-124.54212454212454|-119.41391941391942|-118.68131868131869|-119.41391941391942]
251,2026-01-31 19:26:41,[-113.55311355311355|-118.68131868131869|-122.34432234432235|-157.50915750915752|-126.73992673992674]
252,2026-01-31 19:26:41,[-115.01831501831502|-98.9010989010989|-76.92307692307692|-84.24908424908425|-85.71428571428571]
253,2026-01-31 19:26:41,[-95.23809523809524|-105.49450549450549|-103.2967032967033|-102.56410256410257|-102.56410256410257]
254,2026-01-31 19:26:41,[-94.50549450549451|-95.97069597069597|-117.94871794871794|-154.57875457875457|12.454212454212454]
255,2026-01-31 19:26:41,[366.3003663003663|594.1391941391942|292.3076923076923|-190.47619047619048|-347.98534798534797]
