Packet_Number,Timestamp,Data
1965,2026-02-02 14:22:03,[-150.1831501831502|-120.14652014652015|-126.00732600732601|-173.62637362637363|-119.41391941391942]
1966,2026-02-02 14:22:03,[-120.14652014652015|-117.94871794871794|-115.75091575091575|-155.3113553113553|-117.94871794871794]
1967,2026-02-02 14:22:03,[-180.95238095238096|-85.71428571428571|-95.97069597069597|-115.75091575091575|-60.8058608058608]
1968,2026-02-02 14:22:03,[-78.3882783882784|-78.3882783882784|-81.31868131868131|-147.25274725274724|-115.01831501831502]
1969,2026-02-02 14:22:03,[-148.71794871794873|-152.38095238095238|-107.6923076923077|-137.72893772893772|-109.15750915750915]
1970,2026-02-02 14:22:03,[-235.16483516483515|-54.94505494505494|292.3076923076923|701.0989010989011|642.4908424908425]
1971,2026-02-02 14:22:03,[13.186813186813186|-351.64835164835165|-272.5274725274725|-191.2087912087912|-63.73626373626374]
1972,2026-02-02 14:22:03,[-122.34432234432235|-120.87912087912088|-73.99267399267399|-95.97069597069597|-73.26007326007326]
1973,2026-02-02 14:22:03,[-115.01831501831502|-65.2014652014652|-60.8058608058608|-77.65567765567765|-34.43223443223443]
1974,2026-02-02 14:22:03,[-31.501831501831504|-2.93040293040293|-6.593406593406593|-27.83882783882784|31.501831501831504]
1975,2026-02-02 14:22:03,[19.78021978021978|64.46886446886447|60.8058608058608|68.86446886446886|149.45054945054946]
1976,2026-02-02 14:22:03,[98.9010989010989|150.1831501831502|169.23076923076923|138.46153846153845|194.13919413919413]
1977,2026-02-02 14:22:03,[135.53113553113553|109.15750915750915|64.46886446886447|-26.373626373626372|-32.967032967032964]
1978,2026-02-02 14:22:03,[-99.63369963369964|-128.2051282051282|-141.3919413919414|-207.32600732600733|-172.8937728937729]
1979,2026-02-02 14:22:03,[-202.1978021978022|-181.6849816849817|-166.3003663003663|-179.48717948717947|-169.23076923076923]
1980,2026-02-02 14:22:03,[-187.54578754578753|-173.62637362637363|-153.1135531135531|-187.54578754578753|-145.78754578754578]
1981,2026-02-02 14:22:03,[-161.9047619047619|-158.97435897435898|-129.67032967032966|-153.1135531135531|-135.53113553113553]
1982,2026-02-02 14:22:03,[-201.46520146520146|-156.04395604395606|-136.26373626373626|-179.48717948717947|-171.42857142857142]
1983,2026-02-02 14:22:03,[-159.7069597069597|-117.94871794871794|-128.2051282051282|-167.03296703296704|-150.1831501831502]
1984,2026-02-02 14:22:04,[-145.78754578754578|-132.6007326007326|-141.3919413919414|-177.28937728937728|-136.996336996337]
1985,2026-02-02 14:22:04,[-202.93040293040292|-115.01831501831502|-120.87912087912088|-161.17216117216117|-129.67032967032966]
1986,2026-02-02 14:22:04,[-166.3003663003663|-129.67032967032966|-82.78388278388279|-134.06593406593407|-106.22710622710623]
1987,2026-02-02 14:22:04,[-120.87912087912088|-117.94871794871794|-63.73626373626374|-88.64468864468864|-97.43589743589743]
1988,2026-02-02 14:22:04,[-187.54578754578753|-148.71794871794873|-132.6007326007326|-135.53113553113553|-106.22710622710623]
1989,2026-02-02 14:22:04,[-134.06593406593407|-154.57875457875457|-154.57875457875457|-84.24908424908425|252.01465201465203]
1990,2026-02-02 14:22:04,[650.5494505494505|588.2783882783883|72.52747252747253|-366.3003663003663|-339.9267399267399]
1991,2026-02-02 14:22:04,[-235.89743589743588|-113.55311355311355|-95.97069597069597|-129.67032967032966|-89.37728937728937]
1992,2026-02-02 14:22:04,[-110.62271062271063|-76.92307692307692|-80.58608058608058|-95.97069597069597|-37.362637362637365]
1993,2026-02-02 14:22:04,[-56.41025641025641|-59.34065934065934|-21.245421245421245|-41.75824175824176|6.593406593406593]
1994,2026-02-02 14:22:04,[-65.2014652014652|-9.523809523809524|43.956043956043956|38.827838827838825|76.92307692307692]
1995,2026-02-02 14:22:04,[89.37728937728937|112.08791208791209|156.04395604395606|124.54212454212454|169.23076923076923]
1996,2026-02-02 14:22:04,[151.64835164835165|167.76556776556777|145.78754578754578|53.47985347985348|53.47985347985348]
1997,2026-02-02 14:22:04,[-43.223443223443226|-84.24908424908425|-115.01831501831502|-158.97435897435898|-164.10256410256412]
1998,2026-02-02 14:22:04,[-203.66300366300365|-195.6043956043956|-164.10256410256412|-214.65201465201466|-181.6849816849817]
1999,2026-02-02 14:22:04,[-200.0|-182.41758241758242|-174.35897435897436|-188.2783882783883|-165.56776556776558]
2000,2026-02-02 14:22:04,[-208.7912087912088|-153.1135531135531|-164.10256410256412|-192.67399267399267|-123.07692307692308]
2001,2026-02-02 14:22:04,[-150.1831501831502|-160.43956043956044|-142.85714285714286|-178.02197802197801|-164.83516483516485]
2002,2026-02-02 14:22:04,[-170.6959706959707|-160.43956043956044|-147.25274725274724|-188.2783882783883|-164.83516483516485]
2003,2026-02-02 14:22:04,[-201.46520146520146|-126.73992673992674|-126.73992673992674|-180.95238095238096|-164.83516483516485]
2004,2026-02-02 14:22:04,[-149.45054945054946|-148.71794871794873|-136.996336996337|-188.2783882783883|-135.53113553113553]
2005,2026-02-02 14:22:04,[-128.2051282051282|-136.26373626373626|-135.53113553113553|-153.84615384615384|-128.2051282051282]
2006,2026-02-02 14:22:04,[-191.2087912087912|-106.22710622710623|-118.68131868131869|-157.50915750915752|-117.94871794871794]
2007,2026-02-02 14:22:04,[-106.22710622710623|-81.31868131868131|-60.8058608058608|-115.01831501831502|-66.66666666666667]
2008,2026-02-02 14:22:05,[-131.86813186813185|-156.04395604395606|-147.98534798534797|-167.76556776556777|-112.08791208791209]
2009,2026-02-02 14:22:05,[-145.05494505494505|-160.43956043956044|-166.3003663003663|-52.014652014652015|318.68131868131866]
2010,2026-02-02 14:22:05,[743.5897435897435|591.9413919413919|-3.663003663003663|-384.61538461538464|-252.01465201465203]
2011,2026-02-02 14:22:05,[-178.75457875457874|-117.94871794871794|-85.71428571428571|-136.996336996337|-100.36630036630036]
2012,2026-02-02 14:22:05,[-135.53113553113553|-87.17948717948718|-63.73626373626374|-89.37728937728937|-64.46886446886447]
2013,2026-02-02 14:22:05,[-62.27106227106227|-71.06227106227107|-30.036630036630036|-40.29304029304029|-28.571428571428573]
2014,2026-02-02 14:22:05,[-29.304029304029303|13.91941391941392|25.641025641025642|27.106227106227106|75.45787545787546]
2015,2026-02-02 14:22:05,[38.827838827838825|101.0989010989011|131.86813186813185|151.64835164835165|185.34798534798534]
